domain,severity,issue_type,fund_id,source_asset_name,db_asset_candidates_for_fund,recommendation,asset_id,db_asset_name,relation_type
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112366,CGV대학로,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112368,KORNER 136,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112369,KORNER 136,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112370,KORNER 136,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112375,OPUS407,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112376,OPUS407,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112377,OPUS407,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112378,OPUS407,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112380,"이지스기회추구2-1호 (330호, OPUS407/舊뉴욕제과빌딩)",호수빌딩,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112380,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩)",호수빌딩,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112400,태평로빌딩,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112421,OPUS459(구. 백암빌딩),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112422,OPUS459(구. 백암빌딩),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112423,OPUS459(구. 백암빌딩),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112424,OPUS459(구. 백암빌딩),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112445,맹그로브 신설,맹그로브 신촌,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112445,맹그로브 동대문,맹그로브 신촌,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112450,더강남832PFV의 지분증권 및 대출채권,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112471,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자",호수빌딩,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112475,CJ제일제당센터,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112493,두산타워(재간접),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112499,선릉위워크타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112500,선릉위워크타워,인천석남물류센터 | 평택아디다스물류센터 | 안성홈플러스물류센터,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112527,동산물류센터,에이블로지스물류센터 | 이지스전문투자형사모부동산투자신탁제404호 | 이지스전문투자형사모부동산투자신탁제404호 | 이지스전문투자형사모부동산투자신탁제404호,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112527,부국물류센터,에이블로지스물류센터 | 이지스전문투자형사모부동산투자신탁제404호 | 이지스전문투자형사모부동산투자신탁제404호 | 이지스전문투자형사모부동산투자신탁제404호,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112531,트윈트리타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112535,판교아이스퀘어D동,판교아이스퀘어E동,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112569,이지스354호 수익증권,하남데이터센터,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112584,에스와이솔라,케이앤스틸테크놀로지 | 윈즈에너지 | 지티씨솔라13호 | 에스이피브 | 어량리 | 이인메가태양광 | 리에너지 | 소망 | 강구16호 | 케이앤씨헤르메스,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112584,에이치엠솔라1,케이앤스틸테크놀로지 | 윈즈에너지 | 지티씨솔라13호 | 에스이피브 | 어량리 | 이인메가태양광 | 리에너지 | 소망 | 강구16호 | 케이앤씨헤르메스,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112584,이에스에이치12,케이앤스틸테크놀로지 | 윈즈에너지 | 지티씨솔라13호 | 에스이피브 | 어량리 | 이인메가태양광 | 리에너지 | 소망 | 강구16호 | 케이앤씨헤르메스,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112584,씨에스에너텍,케이앤스틸테크놀로지 | 윈즈에너지 | 지티씨솔라13호 | 에스이피브 | 어량리 | 이인메가태양광 | 리에너지 | 소망 | 강구16호 | 케이앤씨헤르메스,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112584,솔라팩토리19호,케이앤스틸테크놀로지 | 윈즈에너지 | 지티씨솔라13호 | 에스이피브 | 어량리 | 이인메가태양광 | 리에너지 | 소망 | 강구16호 | 케이앤씨헤르메스,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112589,원그로브(마곡CP4 복합개발사업),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112590,원그로브(마곡CP4 복합개발사업),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112591,원그로브(마곡CP4 복합개발사업),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112611,구리 수택동 오피스텔 사업부지,효제동 오피스텔 사업부지 | 울산KTX역 오피스텔 사업부지 | 구리시 수택동 주거용 오피스텔 (투자),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112664,글로벌 리츠,Global REITs(삼성OCIO),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112666,웨스트게이트타워 선순위 담보대출,당산 지식산업센터 개발사업 PF대출 | 여의도 유수홀딩스부지 오피스텔 개발사업 PF대출 | 성수동 오피스 개발사업 선순위 브릿지론,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112666,카이트타워 선순위 담보대출,당산 지식산업센터 개발사업 PF대출 | 여의도 유수홀딩스부지 오피스텔 개발사업 PF대출 | 성수동 오피스 개발사업 선순위 브릿지론,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112680,펨코제17호기업구조조정부동산투자회사의 주식,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112681,펨코제17호기업구조조정부동산투자회사의 주식,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112683,펨코제17호기업구조조정부동산투자회사의 주식,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112690,서울시티타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112692,서울시티타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112700,여의도 신한금융투자타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112702,홈플러스영등포점,홈플러스센텀시티점 | 홈플러스동수원점,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,112702,홈플러스금천점,홈플러스센텀시티점 | 홈플러스동수원점,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112785,종로구 시니어주택 리모델링,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112789,종로구 시니어주택 리모델링,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,112794,남산그린빌딩,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,120026,태평로빌딩,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,120044,이지스제542호부동산일반사모투자회사(제1종),이지스산업단지환경개선일반사모부동산투자신탁제1호,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,120074,용산라이프PFV(보통주),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,120094,서울인터내셔널타워(SI타워),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,120101,용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),용산라이프PFV 대여금,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,120102,이지스용산PF재구조화일반사모1호(2종),이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,120119,안성산하3지구물류센터개발사업,신라스테이울산,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,190008,이태원동 133-17 외 2필지,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,190009,The-K호텔서울 부지 재개발사업,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,190010,이지스일반사모426호(1종),이천 마장면 물류센터,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200006,PGSF VII,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III | Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III | Pantheon Viking Co-Invest LP | NMP V | 이지스글로벌세컨더리일반사모혼합자산투자신탁제1호 | 이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200006,PSD III,Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III | Pantheon Viking Co-Invest LP | NMP V | PGSF VII | PSD III | Pantheon Viking Co-Invest LP | NMP V | 이지스글로벌세컨더리일반사모혼합자산투자신탁제1호 | 이지스글로벌세컨더리일반사모혼합자산투자신탁제1호,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200030,판교 테크원타워,판교 테크원타워 (우선주),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200030,시그니처타워,판교 테크원타워 (우선주),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200030,여의도 파이낸스타워,판교 테크원타워 (우선주),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200030,삼성동 빌딩,판교 테크원타워 (우선주),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200036,"미국 Delaware 소재 ROCKWOOD LSF III, LP (역외펀드)의 수익증권",더피나클강남 (투자),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200037,"Helix Buyer, LLC에 대한 선순위 대출",더피나클강남 (투자),Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200038,Pan-European Infrastructure Fund IV SCSp,PFV_Westwood 지분증권,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200039,InfraViaEuropean Infrastructure Fund VI,Dallas KPMG Plaza Senior Loan,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,200040,ARDIAN ASF IX Infrastructure SWF,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,200041,Helios Sidecar II L.P.의 수익증권,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,200042,Booster Zabrze 물류단지,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,200044,괌 소재 종합병원(GRMC)에 대한 선순위 대출,Miami Courvoisier Center Senior Loan,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,200045,Chauncey Square,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,300001,채권,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300018,"메자닌, 공모주, 이벤트 드리븐",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300019,AA- 이상 채권,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300037,"채권, 메자닌, 국내 주식, ETF, 상장 리츠, 공모주, 이벤트 드리븐",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300039,"집합투자증권, 조합 출자지분, 메자닌, 이벤트 드리븐, 공모주, 스팩, ETF",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300044,"메자닌, 공모주, 이벤트 드리븐, 스팩",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,300046,ETF,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300050,"BBB+ 이하 채권, 공모주, 스팩, ETF, 이벤트 드리븐, 레포",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300052,"메자닌, 이벤트 드리븐, 공모주, ETF, 채권",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300057,"메자닌, 공모주, 이벤트 드리븐, 스팩, ETF",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300061,"해외 주식, 채권, 공모주, 스팩, ETF, 선물, 단기금융상품",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300063,"국내 주식, 채권, ETF, 공모주, 스팩",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,300066,글로벌 상장 인프라 증권,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,300067,"채권, 자산유동화 증권, 어음, 레포",,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300073,"채권, 레포, 공모주",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300074,"메자닌, 공모주, 이벤트 드리븐",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300075,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐, CP, 레포",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300079,"메자닌, 이벤트 드리븐, 공모주, 스팩",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,300080,"공모주, 국내 주식",전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채 | 공모주,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,300085,국내 채권형 ETF,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,P00007,안녕인사동,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,P00030,밀레니엄힐튼호텔,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,P00032,부림빌딩,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,P00037,메트로타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,P00037,서울로타워,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,P00040,안성 산하3지구 물류센터 개발사업,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,R00006,분당Hostway IDC,북미DC포트폴리오 | 이지스데이터센터위탁관리부동산투자회사 주식회사,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,review,source_pair_not_in_supabase_exact,R00008,이지스333호(홍대 코리빙 복합시설),"이지스333호(디어스 명동) | 이지스151호(더샵 부평) | 이지스200호(디어스 판교) | 이지스411호(200호 재간접, 디어스 판교) | 주식회사 이지스레지던스위탁관리부동산투자회사 | 이지스411호(200호 재간접, 디어스 판교)",Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,R00011,태평로빌딩,,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,update_candidate,source_pair_not_in_supabase_exact,R00015,서울인터내셔널타워(SI타워),,Check canonical merge/inferred link before deciding whether to update asset_fund_links.,,,
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112319,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_9e54163d0926,롯데마트대덕점,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112556,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_aac5427c01f4,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112714,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300012,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300033,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300044,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300057,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300076,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112711,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300007,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300020,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112319,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_44e362fded27,이지스리테일제55호사모부동산투자유한회사,inferred_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112709,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,112763,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300018,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
fund_asset_link,info,supabase_pair_not_in_today_source_exact,300034,,,"May be older, inferred, synthetic, or out-of-scope for today's active source export.",ast_904ac8d066fb,전환사채 | 공모주 | 비상장RCPS | 상장리츠 | AA+ 회사채,name_only_underlying_asset
