entity_key,entity_type,entity_id,display_title,token_text,token_type,rank_weight,related_asset_id,related_fund_id,related_project_id,source_table,relation_path
asset:ast_74b58d4dd7c7,asset,ast_74b58d4dd7c7,A112582001,"Albany, Cleveland, Omaha BTS Logistics",linked_fund_source_asset_name,75,ast_74b58d4dd7c7,112583,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74b58d4dd7c7,asset,ast_74b58d4dd7c7,A112582001,417-1호,linked_fund_title,70,ast_74b58d4dd7c7,112582,,asset_project_links,asset_project:fund_as_project:target_to_asset
asset:ast_74b58d4dd7c7,asset,ast_74b58d4dd7c7,A112582001,417-2호,linked_fund_title,70,ast_74b58d4dd7c7,112583,,asset_project_links,asset_project:fund_as_project:target_to_asset
asset:ast_74b58d4dd7c7,asset,ast_74b58d4dd7c7,A112582001,"Albany, Cleveland, Omaha BTS Logistics",linked_project_title,70,ast_74b58d4dd7c7,,project_notion_3258ced4-3c47-81da-956e-e833fece1802,asset_project_links,asset_project:project:target_to_asset
asset:ast_74b58d4dd7c7,asset,ast_74b58d4dd7c7,A112582001,물류센터,asset_type,30,ast_74b58d4dd7c7,,,asset_master,asset:self
asset:ast_74b58d4dd7c7,asset,ast_74b58d4dd7c7,A112582001,물류,main_usage,30,ast_74b58d4dd7c7,,,asset_master,asset:self
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,A112589001,asset_display_title,100,ast_74c55ca84e27,,,asset_master,asset:self
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,A112589001,asset_code,95,ast_74c55ca84e27,,,asset_master,asset:self
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,1150010500107690000,pnu,85,ast_74c55ca84e27,,,asset_master,asset:self
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,112589,linked_fund_id,75,ast_74c55ca84e27,112589,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,112590,linked_fund_id,75,ast_74c55ca84e27,112590,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,112591,linked_fund_id,75,ast_74c55ca84e27,112591,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,이지스일반사모부동산투자신탁제416호(운용),linked_fund_name,75,ast_74c55ca84e27,112589,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,이지스일반사모부동산투자신탁제416호(1종),linked_fund_name,75,ast_74c55ca84e27,112590,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,이지스일반사모부동산투자신탁제416호(2종),linked_fund_name,75,ast_74c55ca84e27,112591,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,원그로브(마곡CP4 복합개발사업),linked_fund_project_mission_name,75,ast_74c55ca84e27,112589,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,원그로브(마곡CP4 복합개발사업),linked_fund_project_mission_name,75,ast_74c55ca84e27,112590,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,원그로브(마곡CP4 복합개발사업),linked_fund_project_mission_name,75,ast_74c55ca84e27,112591,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,416호,linked_fund_short_name,75,ast_74c55ca84e27,112589,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,416호(1종),linked_fund_short_name,75,ast_74c55ca84e27,112590,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,416호(2종),linked_fund_short_name,75,ast_74c55ca84e27,112591,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,원그로브(마곡CP4 복합개발사업),linked_fund_source_asset_name,75,ast_74c55ca84e27,112589,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,원그로브(마곡CP4 복합개발사업),linked_fund_source_asset_name,75,ast_74c55ca84e27,112590,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,원그로브(마곡CP4 복합개발사업),linked_fund_source_asset_name,75,ast_74c55ca84e27,112591,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,"서울시 강서구 마곡동 769,769-1",address,65,ast_74c55ca84e27,,,asset_master,asset:self
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,오피스복합,asset_type,30,ast_74c55ca84e27,,,asset_master,asset:self
asset:ast_74c55ca84e27,asset,ast_74c55ca84e27,A112589001,업무시설,main_usage,30,ast_74c55ca84e27,,,asset_master,asset:self
asset:ast_74c87d399577,asset,ast_74c87d399577,A120017001,A120017001,asset_display_title,100,ast_74c87d399577,,,asset_master,asset:self
asset:ast_74c87d399577,asset,ast_74c87d399577,A120017001,A120017001,asset_code,95,ast_74c87d399577,,,asset_master,asset:self
asset:ast_74c87d399577,asset,ast_74c87d399577,A120017001,기업주식,asset_type,30,ast_74c87d399577,,,asset_master,asset:self
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,A112011001,asset_display_title,100,ast_74fc8d406c81,,,asset_master,asset:self
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,울산광역시 남구 달동 1247-1,asset_alias:address,98,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,신라스테이울산,asset_alias:asset_name,98,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,이지스일반사모부동산투자신탁14호,asset_alias:fund_name,98,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,14호,asset_alias:fund_short_name,98,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,A112011001,asset_code,95,ast_74fc8d406c81,,,asset_master,asset:self
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,신라스테이울산,asset_alias:fund_asset_name,90,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,신라스테이 울산,asset_alias:project_mission_name,90,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,3114010500112470001,pnu,85,ast_74fc8d406c81,,,asset_master,asset:self
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,이지스국내PF재구조화일반사모부동산모투자신탁제1-4호,asset_alias:inferred_fund_name,82,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,국내PF재구조화1-4호(모),asset_alias:inferred_fund_short_name,82,ast_74fc8d406c81,,,asset_aliases,asset:alias
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,112011,linked_fund_id,75,ast_74fc8d406c81,112011,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,120119,linked_fund_id,75,ast_74fc8d406c81,120119,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,이지스일반사모부동산투자신탁14호,linked_fund_name,75,ast_74fc8d406c81,112011,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,이지스국내PF재구조화일반사모부동산모투자신탁제1-4호,linked_fund_name,75,ast_74fc8d406c81,120119,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,신라스테이울산,linked_fund_project_mission_name,75,ast_74fc8d406c81,112011,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,안성산하3지구물류센터개발사업,linked_fund_project_mission_name,75,ast_74fc8d406c81,120119,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,14호,linked_fund_short_name,75,ast_74fc8d406c81,112011,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,국내PF재구조화1-4호(모),linked_fund_short_name,75,ast_74fc8d406c81,120119,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,신라스테이울산,linked_fund_source_asset_name,75,ast_74fc8d406c81,112011,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,안성산하3지구물류센터개발사업,linked_fund_source_asset_name,75,ast_74fc8d406c81,120119,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,14호,linked_fund_title,70,ast_74fc8d406c81,112011,,asset_project_links,asset_project:fund_as_project:target_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,신라스테이 울산,linked_project_title,70,ast_74fc8d406c81,,project_notion_3258ced4-3c47-812c-8a70-d7b048349279,asset_project_links,asset_project:project:target_to_asset
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,울산광역시 남구 달동 1247-1,address,65,ast_74fc8d406c81,,,asset_master,asset:self
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,호텔,asset_type,30,ast_74fc8d406c81,,,asset_master,asset:self
asset:ast_74fc8d406c81,asset,ast_74fc8d406c81,A112011001,호텔,main_usage,30,ast_74fc8d406c81,,,asset_master,asset:self
asset:ast_751de8bd6b77,asset,ast_751de8bd6b77,A112740001,A112740001,asset_display_title,100,ast_751de8bd6b77,,,asset_master,asset:self
asset:ast_751de8bd6b77,asset,ast_751de8bd6b77,A112740001,A112740001,asset_code,95,ast_751de8bd6b77,,,asset_master,asset:self
asset:ast_7530c5363c92,asset,ast_7530c5363c92,A112527001,A112527001,asset_display_title,100,ast_7530c5363c92,,,asset_master,asset:self
asset:ast_7530c5363c92,asset,ast_7530c5363c92,A112527001,A112527001,asset_code,95,ast_7530c5363c92,,,asset_master,asset:self
asset:ast_7530c5363c92,asset,ast_7530c5363c92,A112527001,4150033025109770005,pnu,85,ast_7530c5363c92,,,asset_master,asset:self
asset:ast_7530c5363c92,asset,ast_7530c5363c92,A112527001,경기도 이천시 호법면 매곡리 977-5외 6필지,address,65,ast_7530c5363c92,,,asset_master,asset:self
asset:ast_7530c5363c92,asset,ast_7530c5363c92,A112527001,물류센터,asset_type,30,ast_7530c5363c92,,,asset_master,asset:self
asset:ast_7530c5363c92,asset,ast_7530c5363c92,A112527001,물류,main_usage,30,ast_7530c5363c92,,,asset_master,asset:self
asset:ast_755dc2078b8b,asset,ast_755dc2078b8b,A112311001,A112311001,asset_display_title,100,ast_755dc2078b8b,,,asset_master,asset:self
asset:ast_755dc2078b8b,asset,ast_755dc2078b8b,A112311001,A112311001,asset_code,95,ast_755dc2078b8b,,,asset_master,asset:self
asset:ast_755dc2078b8b,asset,ast_755dc2078b8b,A112311001,1147010200109620000,pnu,85,ast_755dc2078b8b,,,asset_master,asset:self
asset:ast_755dc2078b8b,asset,ast_755dc2078b8b,A112311001,"서울시 양천구 목동 962,962-1",address,65,ast_755dc2078b8b,,,asset_master,asset:self
asset:ast_755dc2078b8b,asset,ast_755dc2078b8b,A112311001,리테일,asset_type,30,ast_755dc2078b8b,,,asset_master,asset:self
asset:ast_755dc2078b8b,asset,ast_755dc2078b8b,A112311001,공동주택,main_usage,30,ast_755dc2078b8b,,,asset_master,asset:self
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,A112466018,asset_display_title,100,ast_75abb17c6fb9,,,asset_master,asset:self
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,A112466018,asset_code,95,ast_75abb17c6fb9,,,asset_master,asset:self
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,강원특별자치도 평창군 평창읍 지동리 320,asset_alias:address,94,ast_75abb17c6fb9,,,asset_aliases,asset:alias
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,지동쏠라에너지태양광발전,asset_alias:asset_name,94,ast_75abb17c6fb9,,,asset_aliases,asset:alias
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,이지스일반사모투자신탁377호,asset_alias:fund_name,94,ast_75abb17c6fb9,,,asset_aliases,asset:alias
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,377호,asset_alias:fund_short_name,94,ast_75abb17c6fb9,,,asset_aliases,asset:alias
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",asset_alias:fund_asset_name,90,ast_75abb17c6fb9,,,asset_aliases,asset:alias
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",asset_alias:project_mission_name,90,ast_75abb17c6fb9,,,asset_aliases,asset:alias
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,5176025030103200000,pnu,85,ast_75abb17c6fb9,,,asset_master,asset:self
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,112466,linked_fund_id,75,ast_75abb17c6fb9,112466,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,이지스일반사모투자신탁377호,linked_fund_name,75,ast_75abb17c6fb9,112466,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",linked_fund_project_mission_name,75,ast_75abb17c6fb9,112466,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,377호,linked_fund_short_name,75,ast_75abb17c6fb9,112466,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",linked_fund_source_asset_name,75,ast_75abb17c6fb9,112466,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,강원도 평창군 평창읍 지동리 320,address,65,ast_75abb17c6fb9,,,asset_master,asset:self
asset:ast_75abb17c6fb9,asset,ast_75abb17c6fb9,A112466018,특별자산,main_usage,30,ast_75abb17c6fb9,,,asset_master,asset:self
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,ast_75b0e5442e9f,asset_display_title,100,ast_75b0e5442e9f,,,asset_master,asset:self
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,5123032025101380000,pnu,85,ast_75b0e5442e9f,,,asset_master,asset:self
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,112504,linked_fund_id,75,ast_75b0e5442e9f,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,이지스일반사모투자신탁392호(태양광),linked_fund_name,75,ast_75b0e5442e9f,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",linked_fund_project_mission_name,75,ast_75b0e5442e9f,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,392호,linked_fund_short_name,75,ast_75b0e5442e9f,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",linked_fund_source_asset_name,75,ast_75b0e5442e9f,112504,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,강원특별자치도 삼척시 하장면 장전리 138,address,65,ast_75b0e5442e9f,,,asset_master,asset:self
asset:ast_75b0e5442e9f,asset,ast_75b0e5442e9f,ast_75b0e5442e9f,특별자산,asset_type,30,ast_75b0e5442e9f,,,asset_master,asset:self
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,A112290001,asset_display_title,100,ast_75c6cda594b3,,,asset_master,asset:self
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,경기도 화성시 동탄구 반송동 96,asset_alias:address,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,asset_alias:asset_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,이지스스트래티직제1의3호일반사모부동산모투자유한회사,asset_alias:fund_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,이지스스트래티직일반사모부동산자투자신탁제1호,asset_alias:fund_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,이지스스트래티직 일반사모부동산자투자신탁 제1-3-3호,asset_alias:fund_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직1-3호,asset_alias:fund_short_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직 1호,asset_alias:fund_short_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직1-3-3호,asset_alias:fund_short_name,98,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,A112290001,asset_code,95,ast_75c6cda594b3,,,asset_master,asset:self
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,"오투타워, 타임워크명동, 타임테라스동탄, 서울로타워",asset_alias:fund_asset_name,90,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,asset_alias:fund_asset_name,90,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,"오투타워, 타임워크명동, 타임테라스동탄, 서울로타워",asset_alias:project_mission_name,90,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스 동탄,asset_alias:project_mission_name,90,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,asset_alias:project_mission_name,90,ast_75c6cda594b3,,,asset_aliases,asset:alias
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,4159710200100960000,pnu,85,ast_75c6cda594b3,,,asset_master,asset:self
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,112290,linked_fund_id,75,ast_75c6cda594b3,112290,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,112237,linked_fund_id,75,ast_75c6cda594b3,112237,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,112291,linked_fund_id,75,ast_75c6cda594b3,112291,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,이지스스트래티직제1의3호일반사모부동산모투자유한회사,linked_fund_name,75,ast_75c6cda594b3,112290,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,이지스스트래티직일반사모부동산자투자신탁제1호,linked_fund_name,75,ast_75c6cda594b3,112237,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,이지스스트래티직 일반사모부동산자투자신탁 제1-3-3호,linked_fund_name,75,ast_75c6cda594b3,112291,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,linked_fund_project_mission_name,75,ast_75c6cda594b3,112290,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,"오투타워, 타임워크명동, 타임테라스동탄, 서울로타워",linked_fund_project_mission_name,75,ast_75c6cda594b3,112237,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,linked_fund_project_mission_name,75,ast_75c6cda594b3,112291,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직1-3호,linked_fund_short_name,75,ast_75c6cda594b3,112290,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직 1호,linked_fund_short_name,75,ast_75c6cda594b3,112237,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직1-3-3호,linked_fund_short_name,75,ast_75c6cda594b3,112291,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,linked_fund_source_asset_name,75,ast_75c6cda594b3,112290,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,"오투타워, 타임워크명동, 타임테라스동탄, 서울로타워",linked_fund_source_asset_name,75,ast_75c6cda594b3,112237,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스동탄,linked_fund_source_asset_name,75,ast_75c6cda594b3,112291,,asset_fund_links,fund_asset:fund_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직1-3호,linked_fund_title,70,ast_75c6cda594b3,112290,,asset_project_links,asset_project:fund_as_project:target_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,스트래티직1-3-3호,linked_fund_title,70,ast_75c6cda594b3,112291,,asset_project_links,asset_project:fund_as_project:target_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,타임테라스 동탄,linked_project_title,70,ast_75c6cda594b3,,project_notion_3258ced4-3c47-81e8-94a9-fa596740cf42,asset_project_links,asset_project:project:target_to_asset
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,경기도 화성시 동탄구 반송동 96,address,65,ast_75c6cda594b3,,,asset_master,asset:self
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,리테일,asset_type,30,ast_75c6cda594b3,,,asset_master,asset:self
asset:ast_75c6cda594b3,asset,ast_75c6cda594b3,A112290001,리테일,main_usage,30,ast_75c6cda594b3,,,asset_master,asset:self
asset:ast_760783862172,asset,ast_760783862172,A300015001,A300015001,asset_display_title,100,ast_760783862172,,,asset_master,asset:self
asset:ast_760783862172,asset,ast_760783862172,A300015001,A300015001,asset_code,95,ast_760783862172,,,asset_master,asset:self
asset:ast_762c9fa6b134,asset,ast_762c9fa6b134,A112292001,A112292001,asset_display_title,100,ast_762c9fa6b134,,,asset_master,asset:self
asset:ast_762c9fa6b134,asset,ast_762c9fa6b134,A112292001,A112292001,asset_code,95,ast_762c9fa6b134,,,asset_master,asset:self
