asset_id,canonical_name,asset_type,address_text,current_pnu,match_status,proposed_pnu,matched_address,matched_category,match_score,match_reasons,longitude,latitude
ast_74aec6939fcf,포포인츠바이쉐라톤조선서울명동,호텔,서울특별시 중구 삼일대로10길 36,,low_confidence,1114016100100890000,저동2가 89,road,1,,126.9894136982996,37.56555440313264
ast_72434a85fc8f,강서 마곡지구 근린생활시설 개발사업 PF대출,리테일,서울특별시 마곡지구 지원시설용지 DS9BL,,not_found,,,,,,,
ast_5e6798e4e6be,하남 미사지구 오피스텔 개발사업 PF대출,주거,"경기도 하남시 하남미사지구 업무시설용지2-1,2",,not_found,,,,,,,
ast_86b73cdb75eb,건대몰오브K,리테일,서울특별시 광진구 자양동 9-4,,safe,1121510500100090004,서울특별시 광진구 자양동 9-4,parcel,12,token:서울특별시;token:광진구;token:자양동;lot:9-4,127.06693441423889,37.53978794021508
ast_b3db1f189553,센터필드,오피스복합,서울특별시 강남구 역삼동 676,,safe,1168010100106760000,서울특별시 강남구 역삼동 676,parcel,12,token:서울특별시;token:강남구;token:역삼동;lot:676,127.04149148175088,37.50317063957697
ast_c930b43436c8,인천 가좌동 오피스텔 선순위 PF대출채권,주거,인천광역시 서구 가좌동 212-8,,safe,2826011200102120008,인천광역시 서구 가좌동 212-8,parcel,12,token:인천광역시;token:서구;token:가좌동;lot:212-8,126.6797861601676,37.49280495692585
ast_726cfaffb03f,신영문봉PFV의 대출채권 및 지분증권,데이터센터,경기도 고양시 일산동구 문봉동 16-21 외,,safe,4128511200100160021,경기도 고양시 일산동구 문봉동 16-21,parcel,14,token:경기도;token:고양시;token:일산동구;token:문봉동;lot:16-21,126.83479568950088,37.699487725858745
ast_470c38b64eb9,애월 복합관광단지 개발,오피스복합,제주시 애월읍 상가리 17-6 번지 일원,,safe,5011025331100170006,제주특별자치도 제주시 애월읍 상가리 17-6,parcel,12,token:제주시;token:애월읍;token:상가리;lot:17-6,126.3774183215759,33.39946101538295
ast_8574787ff3ec,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),오피스,서울특별시 성동구 성수동 268-2번지 외 2필지,,safe,1120011500102680002,서울특별시 성동구 성수동2가 268-2,parcel,12,token:서울특별시;token:성동구;token:성수동;lot:268-2,127.05910603421964,37.54009477675163
ast_7b6983c76267,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,호텔,제주특별자치도 서귀포시 색달동 2785 外,,safe,5013011900127850000,제주특별자치도 서귀포시 색달동 2785,parcel,12,token:제주특별자치도;token:서귀포시;token:색달동;lot:2785,126.40791065852947,33.25235523625597
ast_eedc59c97695,서울시 영등포 1-3 재정비촉진지구 도시환경정비사업,주거,서울시 영등포구 영등포 7가 29-1번지,,safe,1156010800100290055,영등포동7가 29-55,road,9,token:영등포;token:7가;lot:7,126.9091360426425,37.52294135330984
ast_33b7088ae1e9,아레나스영종,물류센터,인천광역시 중구 운북동 1328-1,,safe,2811014800113280001,인천광역시 중구 운북동 1328-1,parcel,12,token:인천광역시;token:중구;token:운북동;lot:1328-1,126.49784675435114,37.510660435064295
ast_8645e842633c,오투타워,오피스,서울특별시 영등포구 여의도동 23-6,,safe,1156011000100230006,서울특별시 영등포구 여의도동 23-6,parcel,12,token:서울특별시;token:영등포구;token:여의도동;lot:23-6,126.92345548522046,37.52340143739287
ast_1a8c0ab8b13b,SK명동빌딩,오피스복합,서울시 중구 명동1가 59-5외 8필지,,safe,1114012600100590005,서울특별시 중구 명동1가 59-5,parcel,10,token:중구;token:명동1가;lot:1,126.98301979020073,37.564167427261395
ast_bec58069f5fb,동탄센터포인트몰,오피스복합,경기도 화성시 반송동 96/96번지,,safe,4159710200100960000,경기도 화성시 동탄구 반송동 96,parcel,12,token:경기도;token:화성시;token:반송동;lot:96,127.06888415853673,37.20497699459012
ast_05637427d30e,도지물류센터,물류센터,경기도 이천시 백사면 조읍리 25,,safe,4150032028100250000,경기도 이천시 백사면 조읍리 25,parcel,14,token:경기도;token:이천시;token:백사면;token:조읍리;lot:25,127.4857751995908,37.3152044172958
ast_55478b8ac17a,GIDC 광명역 지식산업센터,오피스,경기도 광명시 광명역세권 도시지원시설용지 1-1BL,,not_found,,,,,,,
ast_82a02139e4fd,동삭센토피아 지역주택조합 아파트,주거,경기도 평택시 동삭동 342번지 일원,,safe,4122011900103420000,경기도 평택시 동삭동 342,parcel,12,token:경기도;token:평택시;token:동삭동;lot:342,127.09539021720572,37.021030070484024
ast_ede5ff41c84e,드웰동대문,호텔,서울시 동대문구 회기로 188-5,,low_confidence,1123010900103190012,휘경동 319-12,road,1,,127.05683291748606,37.589550999606516
ast_79be067b7ddd,강남구 역삼동 오피스텔 및 근린생활시설 신축사업,오피스복합,"서울시 강남구 역삼동 605-17, 605-27번지",,safe,1168010100106050017,서울특별시 강남구 역삼동 605-17,parcel,10,token:강남구;token:역삼동;lot:605-17,127.03278238403455,37.50669747515126
ast_6384991ee54c,잭니클라우스GC 단독주택부지 담보신탁 1순위 우선수익권 담보부대출,주거,인천광역시 연수구 송도동 117-91외,,safe,2818510600101170091,인천광역시 연수구 송도동 117-91,parcel,12,token:인천광역시;token:연수구;token:송도동;lot:117-91,126.62600194072243,37.38037126055611
ast_8fdf7890a11b,판교 알파돔시티 중심상업용지 7-1BL/주차장용지17BL 오피스텔 및 근린생활시설 개발사업 선순위 PF대출,주거복합,경기 성남시 분당구 백현동 알파돔시티 중심상업용지 7-1BL/주차장용지17BL,,not_found,,,,,,,
ast_1273fe709763,익선동 상업시설 개발,리테일,서울 종로구 익선동 138-6,,not_found,,,,,,,
ast_50f5141fc4b8,트레블로지명동시티홀호텔,호텔,서울특별시 중구 세종대로16길 22(북창동 17-1외 2필지),,safe,1114011300100170001,북창동 17-1,road,7,token:북창동;lot:17-1,126.97807849949422,37.563066818669355
ast_4c0d7e5f8a03,반포이수화학본사사옥,오피스,서울시 서초구 반포동 112-4 외 8필지,,safe,1165010700101120004,서울특별시 서초구 반포동 112-4,parcel,10,token:서초구;token:반포동;lot:112-4,126.9936790555514,37.498090110115086
ast_cbc413cdfd7f,고양 일산 식사2구역 A2BL 공동주택 개발사업 선순위 PF대출채권,주거,경기 고양시 일산동구 식사2도시개발구역 A2블록,,not_found,,,,,,,
ast_8f71aef30468,도농역 오피스텔,주거,경기도 남양주시 도농동 56-7,,not_found,,,,,,,
ast_3b3e44da06d7,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",주거,서울시 중구 을지로4가 261-4외,,safe,1114015500102610004,서울특별시 중구 을지로3가 261-4,parcel,8,token:중구;lot:261-4,126.99444662968222,37.56575338451984
ast_66c76bd0edbb,파주 운정지구 오피스 개발사업,오피스,경기도 파주시 와동동 1433번지,,safe,4148012200114330000,경기도 파주시 와동동 1433,parcel,12,token:경기도;token:파주시;token:와동동;lot:1433,126.76131089591016,37.727725817920195
ast_b37459d7bd24,클럽디 속리산,특별자산,충청북도 보은군 탄부면 평각상장로 230,,low_confidence,4372034027106430003,탄부면 상장리 643-3,road,3,token:탄부면,127.78212166502425,36.447215955594885
ast_28817669f116,용인기흥 파워센(개발),리테일,용인 기흥구 고매동 271번지 일원(총 14개 필지),,not_found,,,,,,,
ast_07e49a3487e7,강동 성내 역세권 청년주택,주거,서울시 강동구 성내동 87-1번지 일원,,low_confidence,1174010800104310013,성내동 431-13,road,3,token:성내동,127.13261916908291,37.52676469514746
ast_cc17ca0f4c91,타임테라스동탄,리테일,경기도 화성시 반송동 96/98번지,,safe,4159710200100960000,경기도 화성시 동탄구 반송동 96,parcel,12,token:경기도;token:화성시;token:반송동;lot:96,127.06888415853673,37.20497699459012
ast_762c9fa6b134,반포 이수화학 본사 사옥(재간접),오피스,서울시 서초구 반포동 112-4 외 8필지,,safe,1165010700101120004,서울특별시 서초구 반포동 112-4,parcel,10,token:서초구;token:반포동;lot:112-4,126.9936790555514,37.498090110115086
ast_2397942b2f4e,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,주거,광주광역시 남구 월산동 258번지 일,,not_found,,,,,,,
ast_afdaf8446aaa,수원 이비스 앰배서더 수원 호텔 후순위 담보대출,호텔,경기도 수원시 팔달구 인계동 1132-12,,safe,4111514100111320012,경기도 수원시 팔달구 인계동 1132-12,parcel,14,token:경기도;token:수원시;token:팔달구;token:인계동;lot:1132-12,127.031348877688,37.25917952464346
ast_854de4d7b05b,하남미사 지식산업센터,오피스,경기도 하남시 하남미사 자족시설용지 12-2/3BL,,not_found,,,,,,,
ast_82cde1ed5a30,잠실새내 오피스텔 신축사업,주거,서울 송파구 잠실동 183-12외 2필지,,safe,1171010100101830012,서울특별시 송파구 잠실동 183-12,parcel,12,token:서울;token:송파구;token:잠실동;lot:183-12,127.08364363851828,37.51092946135449
ast_62541f3646a0,"스카이박스1, 스카이박스2",물류센터,인천광역시 서구 오류동 1549-4 외 1필지,,safe,2826011900115490004,인천광역시 서구 오류동 1549-4,parcel,12,token:인천광역시;token:서구;token:오류동;lot:1549-4,126.60312274563114,37.56364700117452
ast_f02b527b7861,이천 한익스프레스 물류센터 개발사업,물류센터,경기도 이천시 설성면 대죽리 545-5외 22필지 일원,,not_found,,,,,,,
ast_fcd940175c17,금강타워3,오피스복합,서울시 강남구 삼성동 154-8 외 1필지,,safe,1168010500101540008,서울특별시 강남구 삼성동 154-8,parcel,10,token:강남구;token:삼성동;lot:154-8,127.05751793807539,37.50988363605038
ast_088dd044de37,부산 온천동 복합시설 신축사업,주거,온천동 180-14번지 복합시설 신축공사,,safe,2626010800101800014,부산광역시 동래구 온천동 180-14,parcel,8,token:온천동;lot:180-14,129.08264015867434,35.21806372944341
ast_6b047e815c5e,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan 담보대출,주거,부산시 해운대구 재송동 856-1번지 일원,,safe,2635010400108560001,부산광역시 해운대구 재송동 856-1,parcel,10,token:해운대구;token:재송동;lot:856-1,129.11969023933733,35.18718849358266
ast_a726e9da31e0,제주올레리조트,호텔,제주시 애월읍 부룡수길 33외 13필지,,low_confidence,5011025326128670003,애월읍 신엄리 2867-3,road,3,token:애월읍,126.35597720083062,33.4758021861793
ast_c174f71f733d,목동 트라팰리스 스퀘어,리테일,"서울시 양천구 목동 962,962-1",,ambiguous,1147010200109620000,서울특별시 양천구 목동 962,parcel,10,token:양천구;token:목동;lot:962,126.87037483334322,37.525973422518575
ast_493f723e41a1,돈의문3구역 게이트타워,오피스,서울시 종로구 평동 222번지 일대,,low_confidence,2920014600109130001,월전동 913-1,road,1,,126.77418840286768,35.13089288065855
ast_446647af6ed1,세운5구역PFV,오피스,"서울시 중구 산림동 190-3번지 일원 (세운지구 5-1, 5-3구역)",,safe,1114015700101900003,서울특별시 중구 산림동 190-3,parcel,10,token:중구;token:산림동;lot:190-3,126.99578162111413,37.56787068192537
ast_769515754a68,피겨앤그라운드,리테일,서울시 강남구 신사동 543,,safe,1168010700105430000,서울특별시 강남구 신사동 543,parcel,10,token:강남구;token:신사동;lot:543,127.02394652981145,37.52018072680848
ast_11919c561605,덕평CJ물류센터,물류센터,경기도 이천시 호법면 매곡리 118-2,,safe,4150033025101180002,경기도 이천시 호법면 매곡리 118-2,parcel,14,token:경기도;token:이천시;token:호법면;token:매곡리;lot:118-2,127.37429531445012,37.215039382996665
ast_77132a62be4b,Odawara Logistics Amazon FC,물류센터,아래 자산별 상세 내역,,not_found,,,,,,,
ast_da9f73969f26,에스비씨PFV(P00005),오피스복합,서울시 서초구 서초동 1005-1외,,not_found,,,,,,,
ast_9cf4a8abd36c,평택 고덕 업무12-2-3BL PF 선순위 대출채권,오피스,경기도 평택시 고덕면 고덕 국제화계획지구 업무용지 12-2-3BL,,not_found,,,,,,,
ast_db35eead7a91,홈플러스 인천인하점,리테일,인천광역시 미추홀구 용현동 648,,not_found,,,,,,,
ast_a8ad83130e72,홈플러스 대전문화점,리테일,대전광역시 중구 문화동 1-17,,safe,3014011600100010017,대전광역시 중구 문화동 1-17,parcel,12,token:대전광역시;token:중구;token:문화동;lot:1-17,127.40766314145166,36.32037550223196
ast_c9cb9c4a7013,홈플러스 전주완산점,리테일,전라북도 전주시 중노송동 495-6,,safe,5211112000104950006,전북특별자치도 전주시 완산구 중노송동 495-6,parcel,10,token:전주시;token:중노송동;lot:495-6,127.15006986200183,35.82356148283237
ast_7cfadd3adb65,타임워크명동,오피스복합,서울특별시 중구 명동1가 59-5외 8필지,,safe,1114012600100590005,서울특별시 중구 명동1가 59-5,parcel,12,token:서울특별시;token:중구;token:명동1가;lot:1,126.98301979020073,37.564167427261395
ast_fe11209bb01f,ISF모1-2호(타임워크명동),오피스복합,서울시 중구 명동1가 59-5외 8필지,,safe,1114012600100590005,서울특별시 중구 명동1가 59-5,parcel,10,token:중구;token:명동1가;lot:1,126.98301979020073,37.564167427261395
ast_329735309847,Tokyo District 23 Residential Portfolio,주거,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_dbcae6af9a45,GRAN PASEO 혼코마고메,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_14c10f336834,PASEO 신주쿠,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_4f455c2dd45f,PASEO 오기쿠보,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_10445d29926b,PASEO 사사즈카,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_6e0f3b872714,GRAN PASEO 신주쿠,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_485346cd7578,PASEO 시모키타자와,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_56ba3af5aedc,GRAN PASEO 칸다에키마에,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_b5a8681c1621,LEGALAND 와세다미나미,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_683e8481561e,PASEO 토부네리마,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_656236266bd0,아버하이츠 오우기오하시,,일본 도쿄도 23구 내,,not_found,,,,,,,
ast_31da440b4288,CGV대학로,리테일,서울시 종로구 대명길28,,low_confidence,1111017100100410009,명륜2가 41-9,road,1,,126.99983862530766,37.58345678159364
ast_84125d66e5f0,KORNER 136,리테일,"서울시 마포구 서교동 354-1, 3, 22번지",,safe,1144012000103540001,서울특별시 마포구 서교동 354-1,parcel,10,token:마포구;token:서교동;lot:354-1,126.92169792980981,37.55485725406388
ast_617613cdf1a8,역삼동 개발사업,오피스,강남구 역삼동 831-19 일원,,safe,1168010100108310019,서울특별시 강남구 역삼동 831-19,parcel,10,token:강남구;token:역삼동;lot:831-19,127.03013246574264,37.49380188191982
ast_ea8e897db9a1,OPUS407,오피스복합,서울특별시 서초구 서초동 1318-1,,safe,1165010800113180001,서울특별시 서초구 서초동 1318-1,parcel,12,token:서울특별시;token:서초구;token:서초동;lot:1318-1,127.02659102789255,37.49898627075828
ast_feb123f425d2,해량에너지,,충청남도 보령시 천북면 장은리 산157-1,,not_found,,,,,,,
ast_c7f4cc2c568d,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF 대출채권,주거,충청북도 청주시 서원구 수곡동 산22번지 일원,,safe,4311210700200220000,충청북도 청주시 서원구 수곡동 산 22,parcel,14,token:충청북도;token:청주시;token:서원구;token:수곡동;lot:산22,127.48242742292992,36.61410276749384
ast_a36fb8af4acf,남산스퀘어,오피스,서울시 중구 퇴계로 173 (충무로3가 60-1),,safe,1114015800100600001,충무로3가 60-1,road,7,token:충무로3가;lot:3,126.99105851133638,37.56182411740767
ast_b487a63c00bc,신라스테이(제주),호텔,제주특별자치도 제주시 노연로 100,,low_confidence,5011013700102740016,연동 274-16,road,1,,126.4909047263591,33.48561052102788
ast_740742dbd00f,일산CLC,리테일,"경기도 고양시 일산동구 장항동 889,889-1,889-2",,ambiguous,4128510400108890000,경기도 고양시 일산동구 장항동 889,parcel,14,token:경기도;token:고양시;token:일산동구;token:장항동;lot:889,126.77596047955755,37.65421819346732
ast_8e5fda3d061a,OPUS459(구. 백암빌딩),오피스복합,서울특별시 서초구 서초동 1303-34,,safe,1165010800113030034,서울특별시 서초구 서초동 1303-34,parcel,12,token:서울특별시;token:서초구;token:서초동;lot:1303-34,127.02442267626417,37.50310216574829
ast_d3ff3c41d7cb,하남데이터센터,데이터센터,"경기도 하남시 풍산동 607-2,3",,safe,4145011000106070002,경기도 하남시 풍산동 607-2,parcel,12,token:경기도;token:하남시;token:풍산동;lot:607-2,127.19493447674468,37.551314005595124
ast_64855a473d9f,맹그로브 신촌,오피스복합,서울특별시 마포구 노고산동 56-68 외,,safe,1144011000100560068,서울특별시 마포구 노고산동 56-68,parcel,12,token:서울특별시;token:마포구;token:노고산동;lot:56-68,126.93367665942435,37.554071041984244
ast_eb73897d66c4,맹그로브 신설,호텔,서울특별시 동대문구 신설동 98-24,,safe,1123010100100980024,서울특별시 동대문구 신설동 98-24,parcel,12,token:서울특별시;token:동대문구;token:신설동;lot:98-24,127.0260636755784,37.57621658685602
ast_878300cda6ad,맹그로브 동대문,호텔,서울특별시 중구 광희동2가 238-1,,safe,1114014600102380001,서울특별시 중구 광희동2가 238-1,parcel,12,token:서울특별시;token:중구;token:광희동2가;lot:2,127.00872025495914,37.56413658628468
ast_e60d36b43a64,해운대 센텀 한진CY부지 Bridge Loan 선순위 담보대출 투자,주거,부산광역시 해운대구 재송동 856-1,,safe,2635010400108560001,부산광역시 해운대구 재송동 856-1,parcel,12,token:부산광역시;token:해운대구;token:재송동;lot:856-1,129.11969023933733,35.18718849358266
ast_1a20ea59c075,더강남832PFV의 지분증권 및 대출채권,오피스,서울 강남구 강남대로 330,,low_confidence,1168010100108320002,역삼동 832-2,road,1,,127.03066484801903,37.49270108232744
ast_e2910b24e5e7,원효로3가 공공지원민간임대주택,주거,서울특별시 용산구 원효로3가 1-159번지 외 3필지,,safe,1117011700100010159,서울특별시 용산구 원효로3가 1-159,parcel,12,token:서울특별시;token:용산구;token:원효로3가;lot:3,126.9570674411126,37.53588955185519
ast_cb763ed28220,삼성월드타워아파트,주거,서울특별시 강남구 삼성동 3-1,,safe,1168010500100030001,서울특별시 강남구 삼성동 3-1,parcel,12,token:서울특별시;token:강남구;token:삼성동;lot:3-1,127.04410140086569,37.51741476343287
ast_a56330cfa5d8,환성2호태양광발전소,,충청남도 서산시 지곡면 환성리 777-90,,safe,4421034028107770090,충청남도 서산시 지곡면 환성리 777-90,parcel,14,token:충청남도;token:서산시;token:지곡면;token:환성리;lot:777-90,126.42589549755243,36.92157627295215
ast_e93b7e7a9f50,환성3호태양광발전소,,충청남도 서산시 지곡면 환성리 777-90,,safe,4421034028107770090,충청남도 서산시 지곡면 환성리 777-90,parcel,14,token:충청남도;token:서산시;token:지곡면;token:환성리;lot:777-90,126.42589549755243,36.92157627295215
ast_47c9c0222e55,예지안빛에너지,,"경상북도 의성군 비안면 장춘리 산88, 산89, 산88-2",,safe,4773039048200880000,경상북도 의성군 비안면 장춘리 산 88,parcel,14,token:경상북도;token:의성군;token:비안면;token:장춘리;lot:산88,128.49695230313174,36.30660894806492
ast_dcf834c2a811,장춘3호태양광발전소,,경상북도 의성군 장춘리 산88-2,,not_found,,,,,,,
ast_b455401a3b2c,하늘별빛에너지태양광발전소,,경상북도 의성군 장춘리 산88-2,,not_found,,,,,,,
ast_d4676b749cd2,해누리7호태양광발전소,,경상북도 의성군 장춘리 산88 외2필지,,safe,4773039048200880000,경상북도 의성군 비안면 장춘리 산 88,parcel,14,token:경상북도;token:의성군;token:장춘리;token:산;lot:산88,128.49695230313174,36.30660894806492
ast_fc9106a89950,천리에너지2호태양광발전소,,충청북도 충주시 엄정면 율능리 853 외 3필지,,safe,4313042022108530000,충청북도 충주시 엄정면 율능리 853,parcel,14,token:충청북도;token:충주시;token:엄정면;token:율능리;lot:853,127.894080644815,37.07601612247713
ast_30ea47766ea3,엠아이에너지태양광발전소,,충청북도 괴산군 감물면 구월리 산31-3,,safe,4376031024200310003,충청북도 괴산군 감물면 구월리 산 31-3,parcel,14,token:충청북도;token:괴산군;token:감물면;token:구월리;lot:산31-3,127.90965014285517,36.85970804828798
ast_5393f66e7bcb,한국쏠라알피에스태양광발전소,,경상북도 영천시 북안면 효리 산82-1 외 2필지,,not_found,,,,,,,
ast_26e82856c0dc,솔라팜1호,,경상북도 의성군 장춘리 산88 외2필지,,safe,4773039048200880000,경상북도 의성군 비안면 장춘리 산 88,parcel,14,token:경상북도;token:의성군;token:장춘리;token:산;lot:산88,128.49695230313174,36.30660894806492
ast_9a719e7b4ca2,솔라팜2호,,경상북도 의성군 장춘리 산88 외2필지,,safe,4773039048200880000,경상북도 의성군 비안면 장춘리 산 88,parcel,14,token:경상북도;token:의성군;token:장춘리;token:산;lot:산88,128.49695230313174,36.30660894806492
ast_de2b4769c13a,삼산태양광발전소,,경상남도 고성군 삼산면 장치리 산103-16,,not_found,,,,,,,
ast_44fa365fae5f,맥스에너지하리태양광발전,,경상북도 의성군 하리면 하리 산72,,low_confidence,5175025024106590023,영월읍 덕포리 659-23,road,1,,128.48026485191673,37.170482381058676
ast_08feb99d7dd1,맥스에너지금성태양광발전,,경상북도 의성군 금성면 하리 산72,,safe,4773037042200720000,경상북도 의성군 금성면 하리 산 72,parcel,14,token:경상북도;token:의성군;token:금성면;token:하리;lot:산72,128.67309811007348,36.29676667919078
ast_a6d6041ea653,제이에스금계태양광발전,,경상북도 상주시 공성면 금계리 662번지,,safe,4725035022106620000,경상북도 상주시 공성면 금계리 662,parcel,14,token:경상북도;token:상주시;token:공성면;token:금계리;lot:662,128.07458313984577,36.29114755443001
ast_75abb17c6fb9,지동쏠라에너지태양광발전,,강원도 평창군 평창읍 지동리 320,,safe,5176025030103200000,강원특별자치도 평창군 평창읍 지동리 320,parcel,12,token:평창군;token:평창읍;token:지동리;lot:320,128.46912502750067,37.41911536776705
ast_12910bc887e1,성남제이씨에너지,,전라북도 남원시 대산면 신계리 산429-98,,not_found,,,,,,,
ast_f0849461378a,선그린에너지,,전라북도 남원시 대산면 신계리 산53-8,,not_found,,,,,,,
ast_6e21f7f90ac5,일순에너지,,충청남도 금산군 남일면 신정리 122-1,,safe,4471035026101220001,충청남도 금산군 남일면 신정리 122-1,parcel,14,token:충청남도;token:금산군;token:남일면;token:신정리;lot:122-1,127.51871293266593,36.01902870859132
ast_7f04e40d8fcc,스카이에너지,,"강원도 정선군 북평면 남평리 271, 271-2",,ambiguous,5177034023102710000,강원특별자치도 정선군 북평면 남평리 271,parcel,12,token:정선군;token:북평면;token:남평리;lot:271,128.67631178932982,37.42357987858786
ast_782f84536edf,에이스쏠라,,경상북도 영주시 조와동 133,,safe,4721011000101330000,경상북도 영주시 조와동 133,parcel,12,token:경상북도;token:영주시;token:조와동;lot:133,128.64608751316325,36.868787521489
ast_aab359e1cf01,디앤피옥연,,경북 의성군 비안면 옥연길 677-1,,not_found,,,,,,,
ast_ff97a1f2dae8,디앤피영천신기,,경북 영천시 신기동 산 14외,,safe,4723012900200140000,경상북도 영천시 신기동 산 14,parcel,12,token:영천시;token:신기동;token:산;lot:산14,128.95423902896516,36.01520636109517
ast_84777620581a,곡성,,전남 순천시 주암면 백록리 산 41-8,,not_found,,,,,,,
ast_d19640044285,케이앤씨해바라기,,경북 의성군 비안면 옥연리 676-2,,safe,4773039037106760002,경상북도 의성군 비안면 옥연리 676-2,parcel,12,token:의성군;token:비안면;token:옥연리;lot:676-2,128.47247763115195,36.3258252225896
ast_67c6580ada7b,케이앤씨솔라리아,,경북 의성군 다인면 삼분리 산 101-14,,not_found,,,,,,,
ast_3c2f16286fc7,호니파워,,"강원도 삼척시 도계읍 전두리 166,167",,safe,5123025033101660000,강원특별자치도 삼척시 도계읍 전두리 166,parcel,12,token:삼척시;token:도계읍;token:전두리;lot:166,129.03008112488163,37.238375051380906
ast_b0af734b18b2,에스디일호,,"강원도 삼척시 도계읍 전두리 166,167, 172",,safe,5123025033101660000,강원특별자치도 삼척시 도계읍 전두리 166,parcel,12,token:삼척시;token:도계읍;token:전두리;lot:166,129.03008112488163,37.238375051380906
ast_879736673d32,에스플래닛삼십사호,,"강원도 삼척시 도계읍 전두리 166,167",,safe,5123025033101660000,강원특별자치도 삼척시 도계읍 전두리 166,parcel,12,token:삼척시;token:도계읍;token:전두리;lot:166,129.03008112488163,37.238375051380906
ast_f111ae69e480,아인에너지,,강원도 삼척시 도계읍 전두리 172,,safe,5123025033101720000,강원특별자치도 삼척시 도계읍 전두리 172,parcel,12,token:삼척시;token:도계읍;token:전두리;lot:172,129.028550036924,37.23898255091193
ast_df3703ad7418,제이피에너지,,경상북도 안동시 임동면 중평리 산 13-11,,safe,4717040021200130011,경상북도 안동시 임동면 중평리 산 13-11,parcel,14,token:경상북도;token:안동시;token:임동면;token:중평리;lot:산13-11,128.92607671189285,36.57573978505418
ast_eb5a157872a8,효제아트PFV(주식 및 주주대여),주거,"서울시 종로구 효제동 315-1, 6",,safe,1111016200103150001,서울특별시 종로구 효제동 315-1,parcel,10,token:종로구;token:효제동;lot:315-1,127.00177880816358,37.57195587021886
ast_a8f90f516d21,CJ제일제당센터,오피스,서울특별시 중구 동호로 330,,low_confidence,1114014700102920000,쌍림동 292,road,1,,127.00329339488836,37.56400916554933
ast_86bf4722d494,US Courtyard by Marriott Portfolio Rescue Capital Loan,호텔,아래 자산별 상세 내역,,not_found,,,,,,,
ast_15237c00f653,롯데백화점분당점,오피스복합,경기도 성남시 분당구 수내동 14,,safe,4113510200100140000,경기도 성남시 분당구 수내동 14,parcel,14,token:경기도;token:성남시;token:분당구;token:수내동;lot:14,127.11429440991813,37.378460948234384
ast_3d2e2d559411,두산타워(재간접),오피스복합,서울특별시 중구 을지로 6가 18-12 외 1필지,,safe,1114010500100060000,서울특별시 중구 을지로2가 6,parcel,12,token:서울특별시;token:중구;token:을지로;lot:6,126.98354650144432,37.56643652954178
ast_2973f4cd4890,참빛솔라 태양광발전소,,경상북도 성주군 초천면 고산리 산61,,not_found,,,,,,,
ast_85753c049318,최강일 태양광발전소,,강원도 영월군 상동읍 수래리 194-1,,not_found,,,,,,,
ast_92dea7abe14c,신명솔라 태양광발전소,,강원도 횡성군 횡성읍 송전리 34,,safe,5173025026100340000,강원특별자치도 횡성군 횡성읍 송전리 34,parcel,12,token:횡성군;token:횡성읍;token:송전리;lot:34,128.02571221451552,37.533899015498164
ast_1aa61ea72a74,성리태양광발전소,,경상남도 합천군 대병면 성리 산 117,,safe,4889045029201170000,경상남도 합천군 대병면 성리 산 117,parcel,14,token:경상남도;token:합천군;token:대병면;token:성리;lot:산117,128.0658260150749,35.52454209453444
ast_fbce63b04e98,새금풍력태양광발전소,,"강원도 정선군, 삼척시 남양안길",,low_confidence,5123012000103300003,남양동 330-3,road,1,,129.16835880010166,37.44371087667309
ast_b934e85074e0,엠아이파워,,경북 청도군 풍각면 월봉리 산 10번지,,safe,4782032042200100000,경상북도 청도군 풍각면 월봉리 산 10,parcel,12,token:청도군;token:풍각면;token:월봉리;lot:산10,128.59726755467267,35.61793267660509
ast_562a1580ea14,의령1호,,경상남도 의령군 화정면 상일리 산95,,safe,4872034025200950000,경상남도 의령군 화정면 상일리 산 95,parcel,14,token:경상남도;token:의령군;token:화정면;token:상일리;lot:산95,128.2231954640659,35.26527984485635
ast_d7d1561008f1,의령2호,,경상남도 의령군 화정면 상일리 산95,,safe,4872034025200950000,경상남도 의령군 화정면 상일리 산 95,parcel,14,token:경상남도;token:의령군;token:화정면;token:상일리;lot:산95,128.2231954640659,35.26527984485635
