asset_id,canonical_name,address_text,fund_count,project_count,linked_fund_ids,linked_project_ids
ast_0bed91ccb4ec,부실채권을 기초자산으로 하는 SPC의 사채,-,4,14,"112318, 112412, 112602, 112603","112318, 112412, 112602, 112603, project_notion_3258ced4-3c47-8147-9434-e49976f6eaf9, project_notion_3258ced4-3c47-815c-8dbc-d5b32ed54523, project_notion_3258ced4-3c47-8178-917e-c3f68c562c3e, project_notion_3258ced4-3c47-81dc-a737-f2cb3c4b352c, project_notion_3258ced4-3c47-81e0-8163-fd56ff4c5225, project_notion_3268ced4-3c47-8131-be56-ec0ac40f45c8, project_notion_3268ced4-3c47-8186-9bf6-f3c210b23ec1, project_notion_3268ced4-3c47-81b2-9dab-cca1334c19df, project_notion_3268ced4-3c47-81d3-bfd5-e2d66940bddd, project_notion_3268ced4-3c47-81e8-95b9-d275ca255ff5"
ast_0d9b6bc27220,Balbec InSolve Global Credit Fund III,-,2,4,"112174, 112201","112174, 112201, project_notion_3258ced4-3c47-8146-acbe-e1a0f3f406a8, project_notion_3268ced4-3c47-8111-8dd1-f999489f77a3"
ast_0e8530670140,괌 웨스틴 호텔,"105 Gun Beach Road, Tumon, Guam 96913 U.S.A",1,3,112067,"112067, project_notion_3258ced4-3c47-81ef-83e7-e2f1a916caa3, project_notion_3268ced4-3c47-81f2-9ff9-c1b64060d048"
ast_0eebe3722ecd,동일타워 (투자),서울특별시 강남구 대치동 1004,1,3,112012,"112012, project_notion_3258ced4-3c47-8131-9a62-c15e42f4c623, project_notion_3268ced4-3c47-8187-a4aa-cd3b979ff0a1"
ast_0f622a720449,"Partners Group Tactical Real Estate Fund, L.P.",-,1,2,112790,"112790, project_notion_3258ced4-3c47-81d6-9ad5-c8b268f68ae3"
ast_1063cfdde684,후너스빌딩 (투자),경기도 성남시 분당구 수내동 22-2,1,3,112586,"112586, project_notion_3258ced4-3c47-818b-998b-db152c8abc76, project_notion_3268ced4-3c47-8159-b4ed-fa4f99b0e39d"
ast_109318d66df6,이지스일반사모부동산투자신탁제451호(운용),경기도 화성시 만세구 장안면 석포리 147-12,5,6,"112642, 112643, 112644, 120027, 120118","112642, 112643, 112644, 120027, project_notion_3258ced4-3c47-816e-a0cf-fe088bbc0c2e, project_notion_3268ced4-3c47-81ed-88ed-e064f8fbf28f"
ast_10ad74d3885c,용답동 청년주택 개발사업,"서울 성동구 용답동 231,231-1번지",1,1,R00001,R00001
ast_12056ec44b17,NC백화점(야탑),경기도 성남시 분당구 야탑동 356,2,2,"112081, 112155","112081, 112155"
ast_1273fe709763,익선동 상업시설 개발,서울 종로구 익선동 138-6,1,1,112264,112264
ast_1366fb10d2eb,London Office One Poultry,London EC2R 8EJ,1,2,200023,"200023, project_notion_3258ced4-3c47-8134-bcc7-d88d2c3ed5c0"
ast_13b334c7bf6b,은평 시니어리빙 복합시설 개발,서울특별시 은평구 진관동 160 번지 일원,2,4,"120001, 190001","120001, 190001, project_notion_3258ced4-3c47-815c-a71e-effed6ca2386, project_notion_3268ced4-3c47-81eb-bde1-e34050f5002c"
ast_146d3e80165b,"신동해빌딩, NICE2사옥","서울특별시 영등포구 여의도동 15-3, 15-28",5,5,"112514, 112515, 112516, 120089, 120090","112514, 112515, 112516, project_notion_3258ced4-3c47-814e-8248-f4ca04db3fd1, project_notion_3268ced4-3c47-814f-a040-f961b6e01c72"
ast_14f3dd9eb1f9,마제스타시티타워1,서울특별시 서초구 서초동 1501-1,1,1,112101,112101
ast_15470fbdefbf,GLP Europe Income/Development Partners I,-,1,2,112173,"112173, project_notion_3258ced4-3c47-81bb-bffe-f5da57c16046"
ast_156c375e17dc,삼성중공업판교R&D센터,경기도 성남시 분당구 삼평동 615,2,4,"120058, R00013","120058, project_notion_3258ced4-3c47-8123-9b77-e65b40d81060, project_notion_3268ced4-3c47-8190-bf32-fc7d759939c2, R00013"
ast_17db161a53b5,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,-,2,2,"112082, 112307","112082, 112307"
ast_1a7e1fbe1ed6,남양주 다산진건지구 오피스텔,"경기도 남양주 다산진건지구상업3 5-1, 5-2블럭",1,1,112190,112190
ast_1a8c028a5e37,NY Brooklyn MF SpringCreek Tower,-,1,2,112585,"112585, project_notion_3258ced4-3c47-810e-a1aa-fd3ef4e7a20d"
ast_1b09ced3f5a7,호수빌딩,대구광역시 중구 동인동2가 50-3,3,4,"112025, 112380, 112471","112025, 112380, 112471, project_notion_3258ced4-3c47-810b-833d-ea07904bffaf"
ast_1b445b832a9b,Jersey City 65 Bay Street B-Note Loan,"65 Bay Street, Jersey City, NJ",1,2,112183,"112183, project_notion_3258ced4-3c47-817d-b777-eecaedc343f0"
ast_1bf3c754cc2c,LA Wilshire Grand Center Senior Loan,"900 Wilshire Boulevard, Los Angeles, California",2,2,"112523, 112718","112523, 112718"
ast_1c98656c9aa6,Pantheon Viking Co-Invest LP,-,2,8,"200006, 200007","200006, 200007, project_notion_3258ced4-3c47-812b-b4a3-d3091d0020b1, project_notion_3258ced4-3c47-81aa-8a38-eca933a0ef3a, project_notion_3258ced4-3c47-81d9-bd6b-cf85190615ef, project_notion_3258ced4-3c47-81f8-a64b-f9120a3bcba5, project_notion_3268ced4-3c47-8127-89d8-c7b8a4e189f0, project_notion_3268ced4-3c47-81e3-9702-c2a1a96d0bca"
ast_1f446ce9025d,홈플러스죽도점 (투자),경상북도 포항시 북구 죽도동 50-1,5,5,"112018, 112225, 112567, 200003, R00002","112018, project_notion_3258ced4-3c47-8104-93cb-e17d0756539b, project_notion_3258ced4-3c47-819a-a6ab-d0752c7e7cd0, project_notion_3268ced4-3c47-813e-bcba-d8bcadf734f6, project_notion_3268ced4-3c47-81c4-8060-e206573a8da5"
ast_20262366f9d0,Washington D.C. Office Midtown Center,"1100 15th Street, NW Washington, D.C.",2,3,"112540, 112541","112540, 112541, project_notion_3258ced4-3c47-81cd-b2ae-c5a87f617f2b"
ast_225077ef8c95,Las Vegas Cosmopolitan Hotel Mezzanine C Loan,"3708 Las Vegas Blvd, Las Vegas, NV 89109",1,1,112164,112164
ast_22f2b5989936,Nuveen Real Estate U.S. Cities Multifamily Fund,-,1,3,112408,"112408, project_notion_3258ced4-3c47-8107-8ec5-cbecaf705a8d, project_notion_3268ced4-3c47-8192-b83d-c0ae97a27553"
ast_230b908af3f7,프랑스 Orange Telecome 오피스,"59 avenue Vladimir Ilitch Lénine, ARCEUIL",2,1,"112046, 112224",112046
ast_2397942b2f4e,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,광주광역시 남구 월산동 258번지 일,1,1,112293,112293
ast_2652e06dfeaa,평택아디다스물류센터,도일동 1175-3,2,3,"112500, 112604","112604, project_notion_3258ced4-3c47-8170-8de5-f9c1b071c202, project_notion_3268ced4-3c47-813c-b7de-e5829f083d59"
ast_2769c1d0b916,세종시 어반아트리움,세종특별시 나성동 2421-8501,1,1,112154,112154
ast_27e81b9a9e70,"Golub Capital Partners International 11, L.P.",-,1,3,200018,"200018, project_notion_3258ced4-3c47-813e-9235-f010f6ed603e, project_notion_3258ced4-3c47-81c4-8636-c586cdd9a67c"
ast_28817669f116,용인기흥 파워센(개발),용인 기흥구 고매동 271번지 일원(총 14개 필지),1,1,112285,112285
ast_288840e4c692,하남미사우성르보아파크,경기도 하남시 망월동 1079,2,2,"112099, 112189","112099, 112189"
ast_28fa6c0336df,Blackstone Real Estate Debt Strategies V,-,1,3,200010,"200010, project_notion_3258ced4-3c47-816f-a361-ce65d6ef8825, project_notion_3268ced4-3c47-81aa-9fc1-c0b8f1b642ff"
ast_2973f4cd4890,참빛솔라 태양광발전소,경상북도 성주군 초천면 고산리 산61,1,1,112504,112504
ast_29998629e2b9,Essen TA2 Mezzanine Loan,"Theodor Althoff Straße 2, 45133 Essen, Germany",1,1,112356,112356
ast_2ab8e79a6c7d,효제동 오피스텔 사업부지,서울특별시 종로구 효제동 24-3 외 26필지,3,2,"112611, 112612, 112613","112611, project_notion_3258ced4-3c47-8102-b3eb-f26a4c74477c"
ast_2afd5e4b541f,안산시 고잔동 오피스텔 및 근린생활시설,경기도 안산시 단원구 고잔동 542-1 외 1필지,1,3,P00024,"P00024, project_notion_3258ced4-3c47-810c-b6ce-c7f33d6c28fc, project_notion_3268ced4-3c47-8122-8042-d520493fbf51"
ast_2ca6ba796227,154호 수익증권(재간접),-,1,1,112157,112157
ast_2d9d0a468e18,한림그린에너지 주식 및 대여금,-,1,1,120045,120045
ast_2dabc46c306b,Atlanta Office Midtown I,"754 PeachtreeStreet, Fulton County, GA 30308, Atlanta",1,3,112049,"112049, project_notion_3258ced4-3c47-815f-b2c0-d9be44fbd27e, project_notion_3268ced4-3c47-8162-8149-efbb53678191"
ast_2e084a75011d,TPG Real Estate Partners IV,-,1,3,112662,"112662, project_notion_3258ced4-3c47-8172-84d8-c70af74ceece, project_notion_3268ced4-3c47-8155-856d-cc1607f04e63"
ast_2ee9ca3d2082,"해외 주식, 채권, ETF",-,5,3,"112756, 112757, 112758, 112759, 112760","112756, 112757, 112758"
ast_307e1f83e0d2,Canyon Distressed Opportunity Fund II,-,1,1,112135,112135
ast_30937d64ae67,부실채권을 기초자산으로 하는 SPC 사채,-,1,1,112124,112124
ast_30c376cd6730,이지스312호 수익증권,사동 1422-15,3,3,"112532, 112533, 112534","112532, 112533, 112534"
ast_30efc1e2c218,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,-,2,3,"120076, 120077","120076, project_notion_3258ced4-3c47-81d4-9cfc-eb667306d728, project_notion_3268ced4-3c47-8102-ac19-e5adfb55962b"
ast_31a8b3ea9c30,두산빌딩,논현동 105-7,3,5,"112524, 112525, 112526","112524, 112525, 112526, project_notion_3258ced4-3c47-8186-a02f-de49c9c22bf2, project_notion_3268ced4-3c47-81d7-b580-daeec8664f2c"
ast_31d5292aa061,Newark Two Riverfront Plaza Senior B-Note Loan (Panasonic),"Two Riverfront Plaza, Newark, NJ 07102",1,1,112116,112116
ast_3201a934e6fd,수익/지분증권,-,4,4,"112774, 112775, 112776, 112777","112774, 112775, 112776, 112777"
ast_327f60afc82b,Uki Retail AEON Mall,"1-1,Gonoe,Ogawamachi,Uki-shi,Kumamoto-ken, Japan",1,1,112230,112230
ast_329735309847,Tokyo District 23 Residential Portfolio,일본 도쿄도 23구 내,3,5,"112362, 112363, 112364","112362, 112363, 112364, project_notion_3258ced4-3c47-81de-9434-fe924893d737, project_notion_3268ced4-3c47-81cb-ace2-f8adcf89ad47"
ast_334dab757ff6,Unico Core Plus Partners,-,1,3,112617,"112617, project_notion_3258ced4-3c47-81a8-946f-ca93f4069c30, project_notion_3268ced4-3c47-81b1-9741-fd87a8c3a8e4"
ast_3363b64de849,JP Morgan AMH HB Venture,-,1,2,112409,"112409, project_notion_3258ced4-3c47-8195-abd3-e4559adacbf4"
ast_34e35d0dff33,이지스부동산일반사모투자회사제543호,경기도 성남시 분당구 야탑동 403,3,3,"190002, 190003, 190004","190002, project_notion_3258ced4-3c47-812e-b745-f9ba6ea3a900, project_notion_3268ced4-3c47-81ba-bcf5-cc8a02c3cbb5"
ast_3575c5ffffe0,Dallas KPMG Plaza Senior Loan,"2323 Ross Avenue, Dallas, Texas 75201",2,2,"112073, 200039","112073, 200039"
ast_3660f9bb2ed5,디어스판교,-,3,4,"112214, 120042, 120043","112214, 120042, 120043, project_notion_3258ced4-3c47-81ea-a0bb-fa9d9ce4ceab"
ast_36740c106490,한남동 외국인아파트부지 신축 PF대출,서울특별시 용산구 한남동 680-1,1,1,112161,112161
ast_373f87c6b8d9,Virginia Amazon Warehouse,"25 Strategy Drive, Fredericksburg, Stafford, VA",2,4,"112496, 112497","112496, 112497, project_notion_3258ced4-3c47-8148-8d44-e1119e0d636a, project_notion_3268ced4-3c47-8134-bde8-db87465641ba"
ast_37df20b9e30d,가산 임대형기숙사개발사업,서울시 금천구 가산동 319-18,3,5,"190005, 190006, 190007","190005, 190006, 190007, project_notion_3258ced4-3c47-8136-96d3-f99474d7d46d, project_notion_3268ced4-3c47-8144-a1df-ff8b63c8e26f"
ast_38527bcff111,성수동2가 268-2 업무시설 개발사업 브릿지대출,-,3,1,"120037, 120040, 120041",120037
ast_386a43afd1af,서초동 오피스텔 개발 사업,"서울시 서초구 서초동 1454-1, 2",1,1,112616,112616
ast_39ccf4397829,Sanofi 본사(파리) 대출,"54/56 Rue la Boetie, Paris, France",1,2,112036,"112036, project_notion_3258ced4-3c47-81d7-9f1b-c67b57b58026"
ast_39df6f35071a,신라스테이해운대,부산광역시 해운대구 우동 629-6,3,5,"112048, 112677, 112678","112048, 112677, 112678, project_notion_3258ced4-3c47-8157-9c3e-ef6d1102c77c, project_notion_3268ced4-3c47-8138-ace2-e1b46fc2739d"
ast_3a33a41d444e,충북 청주시 서원구 잠두봉근린공원 공동주택 개발사업 PF,충청북도 청주시 서원구 수곡동 산 22,1,1,112387,112387
ast_3a760d38807f,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",-,4,1,"112740, 112741, 112742, 112743",112740
ast_3ad28593fd5f,Brookfield UK Gas Distribution Sidecar (SGN),-,1,2,112648,"112648, project_notion_3258ced4-3c47-8157-823d-d7985c32aae0"
ast_3aee5443a745,아레나스양지물류센터,경기도 용인시 처인구 양지면 양지리 914,4,7,"112127, 112128, 112129, 112130","112127, 112128, 112129, 112130, project_notion_3258ced4-3c47-8130-a3b0-c57b0247d366, project_notion_3258ced4-3c47-81b7-91a0-d8146935f603, project_notion_3268ced4-3c47-8178-8c58-f9e27b506db3"
ast_3b4b047a6381,Frankfurt Office Trianon,"Mainzer Landstraße 16, 60325, Frankfurt",4,6,"112242, 112243, 112244, 112254","112242, 112243, 112244, 112254, project_notion_3258ced4-3c47-817a-b713-cc1721ffc64b, project_notion_3268ced4-3c47-81c1-a7ea-f8827a934b01"
ast_3b7fc78aeb9e,Shiba Park Building,"2-4-1 Shiba-Koen, Minato Ward, Tokyo",1,1,112113,112113
ast_3e58fbce109d,J.P. Morgan Asia-Pacific Property Fund,-,1,1,112138,112138
ast_3e8fec277620,와이플러스빌딩 (투자),서울특별시 강남구 신사동 533-3,3,1,"112185, 112186, 112187",112185
ast_3f19dc443d1d,"StepStone Secondary Opportunities Fund V Offshore, L.P.",-,3,5,"112795, 200012, 200013","112795, 200012, 200013, project_notion_3258ced4-3c47-81c9-8142-c64d22ee4e6a, project_notion_3268ced4-3c47-81e8-857c-da23b338f2d2"
ast_3f3767149c5b,여주 본두리 물류센터 (투자),경기도 여주시 가남읍 본두리 18-3,1,2,112606,"112606, project_notion_3258ced4-3c47-8125-9191-db4b8b12bacc"
ast_403ec12279a7,New York 685 5th Avenue Mezzanine Loan,"685 Fifth Avenue, Manhattan, NY",1,3,112256,"112256, project_notion_3258ced4-3c47-8171-943e-fd9cc83dd227, project_notion_3268ced4-3c47-8108-ad18-d962db115fa5"
ast_4273abf1dd9d,미국 뉴욕 맨하탄 소재 오피스 자산 “285 Madison Avenue”의 선순위 담보대출,"285 Madison Avenue, New York, NY 10017",1,3,200028,"200028, project_notion_3258ced4-3c47-81a5-bc98-e3f88c29b4fb, project_notion_3268ced4-3c47-8170-877d-d4ac221a3d08"
ast_42ffd5c419d7,Hawaii Sky Ala Moana Senior B-note Loan,"1388, 1400 & Kapiolani Boulevard, Honolulu, Hawaii, United States",3,3,"112539, 112544, 112545","112539, 112544, 112545"
ast_431f0dbd0f1f,이지스제472호일반사모부동산투자회사의 지분증권 (재간접),-,3,3,"112672, 112673, 112674","112672, 112673, 112674"
ast_4409771035d2,Ares Landmark Real Estate Partners VIII,-,1,3,112143,"112143, project_notion_3258ced4-3c47-812d-b8db-dc1ea518edaf, project_notion_3268ced4-3c47-8123-a2ec-f00fcd30009b"
ast_446647af6ed1,세운5구역PFV,"서울시 중구 산림동 190-3번지 일원 (세운지구 5-1, 5-3구역)",1,1,112321,112321
ast_44e362fded27,이지스리테일제55호사모부동산투자유한회사,인천광역시 중구 항동7가 76-2,2,1,"112054, 112319",112054
ast_45b2d66f02a6,용산구 원효로3가 역세권 청년주택,서울특별시 용산구 원효로3가 1-159외 3필지,1,1,R00004,R00004
ast_468704b8269a,Bridge Debt Strategies V Green Bridge LP,-,1,2,200009,"200009, project_notion_3258ced4-3c47-81c6-884e-e6cac4ec9b3c"
ast_46a7ecc290e9,Hamburg Office Fleet II,"Heidenkampsweg 74-76, 20097 Hamburg, Germany",1,3,112093,"112093, project_notion_3258ced4-3c47-818c-a7f3-d0b5a538aeb4, project_notion_3268ced4-3c47-81b7-9794-e0802c9cca6b"
ast_473b1c633c1b,효제동 주거용 오피스텔,서울특별시 종로구 효제동 21-3번지 일원,1,3,P00022,"P00022, project_notion_3258ced4-3c47-817a-8987-ca5881e5effb, project_notion_3268ced4-3c47-8116-9985-ee93e8fcc3d3"
ast_4960a4a8e607,New York Manhattan Holiday Inn B-Note,"99 Washington Street, New York",1,1,112236,112236
ast_498605d11e47,"용답동 231, 231-1 공동주택 및 근린생활시설",서울특별시 성동구 용답동 231,1,1,R00016,R00016
ast_4a2972f3fd4f,주식회사 석암물류(SPC),경상남도 양산시 유산동 509,1,3,S00002,"project_notion_3258ced4-3c47-817e-9179-d285c2009a46, project_notion_3268ced4-3c47-8167-a328-f06e22dc7dcc, S00002"
ast_4a78efdfb00c,이지스제200호일반사모부동산투자유한회사 2종 수익증권,-,1,1,112542,112542
ast_4ae20e9370ca,이지스아디안유럽인프라일반사모혼합자산투자신탁제494호(재간접),-,1,3,112803,"112803, project_notion_3258ced4-3c47-81f8-b08d-e7fdd34ce1d7, project_notion_3268ced4-3c47-8184-9808-dea3ff489d9c"
ast_4b343ec79ade,Brookfield Premier Real Estate Partners Australia,-,2,3,"112267, 112269","112267, 112269, project_notion_3258ced4-3c47-81e8-82e8-e855e958d177"
ast_4b71eb552741,에스피청주 복합상업시설,충북 청주시 홍덕구 강서 2동 일원 (청주테크노폴리스),1,2,112159,"112159, project_notion_3258ced4-3c47-8129-9a2d-f4e99489a8a2"
ast_4ce1803146bf,Brookfield Strategic Real Estate Partners V,-,1,4,200026,"200026, project_notion_3258ced4-3c47-8144-837f-f766b6b6fd9f, project_notion_3258ced4-3c47-81fb-90c0-e6f4f92bb974, project_notion_3268ced4-3c47-8187-9c21-dde39ac7bb68"
ast_4d1430b5f175,공모주,-,38,27,"112709, 112710, 112711, 112712, 112713, 112714, 112763, 300006, 300007, 300008, 300009, 300012, 300018, 300019, 300020, 300028, 300032, 300033, 300034, 300035, 300036, 300037, 300039, 300044, 300047, 300050, 300051, 300052, 300054, 300057, 300061, 300063, 300073, 300074, 300075, 300076, 300079, 300080","112710, 112763, 300006, 300012, 300018, 300019, 300020, 300028, 300032, 300036, 300037, 300039, 300044, 300047, 300050, 300051, 300052, 300054, 300057, 300061, 300063, 300073, 300074, 300075, 300076, 300079, 300080"
ast_4d35344df3a2,Abry Advanced Securities Fund III CV-A,-,1,3,200021,"200021, project_notion_3258ced4-3c47-81a6-a433-ed34928f9dcb, project_notion_3268ced4-3c47-817e-84dc-db6eb8dee5f2"
ast_4e0ba511036c,EQT Infrastructure VI (No.1) EUR SCSp,-,1,2,200027,"200027, project_notion_3258ced4-3c47-817d-9eed-d3c911c78284"
ast_4e15ca971054,"부실 및 부실우려 PF사업장 대출채권, 대출, 지분 등에 투자하는 모집합투자기구(모자형 블라인드 펀드)",-,1,3,120039,"120039, project_notion_3258ced4-3c47-814e-82a7-ee711e28e008, project_notion_3268ced4-3c47-8101-8cb6-d9d2a5d40ee2"
ast_4f18f7d89d7d,청라동 오피스텔 분양사업,인천광역시 서구 청라동 6-7,1,3,P00015,"P00015, project_notion_3258ced4-3c47-8174-9ccc-e400e5a2f47d, project_notion_3268ced4-3c47-8103-8808-c913c77929b1"
ast_4f430ef52910,New York Jackson Park CMBS Loan,"28-40 Jackson Ave, Long Island City, NY 11101, United States",1,3,112383,"112383, project_notion_3258ced4-3c47-81a4-931d-fa69bddec6ff, project_notion_3268ced4-3c47-810e-a029-ce6227606a25"
ast_4f5ea25eb396,이지스일반사모부동산투자신탁제291호,서울특별시 강남구 신사동 543,1,2,112322,"112322, project_notion_3258ced4-3c47-8142-8586-c40a29d90ba0"
ast_508cc8fee1ee,세운5구역PFV(주) 지분,-,2,5,"112641, 112661","112641, 112661, P00006, project_notion_3258ced4-3c47-81fe-863b-d520374af4eb, project_notion_3268ced4-3c47-8131-b1f1-e0223542afc5"
ast_511ba5b81207,102호 수익증권(재간접),-,1,1,112107,112107
ast_512881449c97,안산 초지동 데이터센터,경기도 안산시 초지동 624-3,2,4,"112745, 112748","112745, 112748, project_notion_3258ced4-3c47-81cf-88a1-d01be50c7fd0, project_notion_3268ced4-3c47-8111-80c5-f382fb82d91d"
ast_5264d55d0bc9,Poland Logistics Zalando,"J844+CX Olsztynek, Poland",5,7,"112278, 112286, 112331, 112332, 112371","112278, 112286, 112331, 112332, 112371, project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef, project_notion_3268ced4-3c47-8151-a62a-c37110f68442"
ast_52adbb346181,안성홈플러스물류센터,경기도 안성시 원곡면 칠곡리 941,2,3,"112500, 112703","112703, project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02, project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7"
ast_53985b2bb7f9,수서역세권 공공주택지구 B1-3BL 개발사업 브릿지대출,-,3,3,"120050, 120051, 120052","120050, project_notion_3258ced4-3c47-811c-8b02-fb0dee02d093, project_notion_3268ced4-3c47-8160-8514-e2f637de8531"
ast_53a61027bef6,스타필드(고양) (투자),경기도 고양시 덕양구 동산동 370,1,3,112100,"112100, project_notion_3258ced4-3c47-818c-952f-d3aaab07234e, project_notion_3268ced4-3c47-81eb-8a57-e3a582501948"
ast_541ce8b9c351,이지스전문투자형사모투자신탁285호,부산광역시 동래구 온천동 180-14,1,1,112306,112306
ast_54efcc8cb9d2,New York Office 85 Tenth Avenue Senior Loan,"85 10th Avenue, New York,NY, USA (NY10001)",3,5,"112095, 112097, 112098","112095, 112097, 112098, project_notion_3258ced4-3c47-81cb-93e0-ff36ff99e089, project_notion_3268ced4-3c47-81e3-a203-d7459ffa9df3"
ast_55478b8ac17a,GIDC 광명역 지식산업센터,경기도 광명시 광명역세권 도시지원시설용지 1-1BL,2,2,"112246, 112248","112246, 112248"
ast_55e5920ab1cd,당산 지식산업센터 개발사업 PF대출,서울특별시 영등포구 당산동5가 9-9번지 일원,1,2,112666,"112666, project_notion_3258ced4-3c47-81ec-ace8-fb6af8e3eb3f"
ast_55e5cc352c17,118호 수익증권(재간접),-,1,1,112131,112131
ast_564945797e16,GLP U.S. Income Partners III,-,1,1,112094,112094
ast_56e6a7e4b54b,이지스부동산투자신탁280호,서울특별시 송파구 잠실동 183-12,1,1,112298,112298
ast_576c45603803,신재생에너지 발전사업 PF대출,-,1,1,112647,112647
ast_578a66328a1e,판교아이스퀘어E동,시흥동 339,4,8,"112535, 112536, 112537, 112538","112535, 112536, 112537, 112538, project_notion_3258ced4-3c47-8190-9c2c-d9cdea369e36, project_notion_3258ced4-3c47-81dc-9708-ed71db63bfd9, project_notion_3268ced4-3c47-8158-8902-f21ce55b3dd5, project_notion_3268ced4-3c47-81a2-b758-f4d08f68a8f7"
ast_5804290d6389,용산라이프PFV 대여금,서울특별시용산구청파로125 (한강로2가15-2),3,5,"120099, 120100, 120101","120099, 120101, 120102, project_notion_3258ced4-3c47-81c2-be12-f2654447d341, project_notion_3268ced4-3c47-8132-9b5a-f00e03f2d6e7"
ast_5853b093d79c,제주 신화월드 개발사업(한화전문투자형사모부동산자투자신탁5호6M),-,2,2,"112202, 112215","112202, 112215"
ast_58e37903d5ef,피에스KORIF사모부동산투자신탁5호,강원특별자치도 원주시 단계동 1123,8,3,"112004, 112040, 112119, 112120, 112121, 112122, 112123, 112565","112004, project_notion_3258ced4-3c47-8182-8ab9-dd2b43a692ec, project_notion_3268ced4-3c47-81af-9629-e74d0039b03f"
ast_5aa554bf9521,Toronto The One Senior Loan (Term Facility),"One Bloor St. West, Toronto, Ontario",1,4,112355,"112355, project_notion_3258ced4-3c47-8134-98c0-edd349f78c11, project_notion_3258ced4-3c47-81a3-9095-fcd561c82c8b, project_notion_3268ced4-3c47-81c2-8ae5-f29ce628f63b"
ast_5b15a4c23cb4,SB Holding AB 그룹의 MidCo에 대한 중순위 대출,-,1,1,200020,200020
ast_5c3c9c2755cf,AEW Partners Real Estate Fund X,-,1,3,200025,"200025, project_notion_3258ced4-3c47-81ed-8a19-fc90ef9a9e18, project_notion_3268ced4-3c47-8192-9902-fb2b11578848"
ast_5c591e0531aa,Delaware Logistics Amazon FC,"801 Boxwood Rd, Wilmington, Delaware 19804",3,5,"112483, 112484, 112485","112483, 112484, 112485, project_notion_3258ced4-3c47-81a2-98c6-dc94f2fa35c1, project_notion_3268ced4-3c47-8197-807d-fc8814e4f52f"
ast_5cb81c5d6700,Goldman Sachs West Street Infrastructure Partner IV,-,3,4,"112578, 112619, 112620","112578, 112619, 112620, project_notion_3258ced4-3c47-8108-a2f5-e5ae45e59ab8"
ast_5d4460265c4e,을지로3가 도시환경정비구역 제10지구 신축 오피스,을지로3가 95-11 일원,1,3,P00029,"P00029, project_notion_3258ced4-3c47-81f5-be7c-d44bb26eea52, project_notion_3268ced4-3c47-8162-a8b7-df7bc124ded0"
ast_5db71e381d95,LasVegas The Cosmopolitan Hotel Junior Mezzanine Loan,"3708 Las Vegas Blvd, Las Vegas, NV 89109",1,1,112108,112108
ast_5e6893cec720,Hines European Property Partners,-,2,3,"200001, 200002","200001, 200002, project_notion_3258ced4-3c47-8156-b14e-eef62ab1ede9"
ast_5e78208b8107,상봉 청년주택 개발,중랑구 상봉동 109-28 외,1,2,P00019,"P00019, project_notion_3258ced4-3c47-819d-90a9-ff29cc1de1d2"
ast_5eda17cd5cf3,광명 역세권지구 복합시설 신축 (투자),경기도 광명시 일직동 508-4,1,1,112136,112136
ast_5f1f6f6aa534,판교 창조경제밸리 특별계획구역(I-Square),경기도 판교 창조경제밸리 C2블록,1,1,112152,112152
ast_616c3d79da75,이지스경산로지스제1호일반사모부동산투자회사(운용),경상북도 경산시 진량읍 문천리 903,4,3,"120085, 120086, 120087, 120088","120085, project_notion_3258ced4-3c47-819b-a52f-e7c8354328c7, project_notion_3268ced4-3c47-8122-96e2-c99bf96da91c"
ast_617613cdf1a8,역삼동 개발사업,강남구 역삼동 831-19 일원,1,1,112372,112372
ast_62dfd826ce2e,"공모주, 스팩",-,2,2,"112744, 300017","112744, 300017"
ast_64855a473d9f,맹그로브 신촌,서울특별시 마포구 노고산동 56-68 외,2,8,"112445, 112448","112445, 112446, 112447, 112448, 112791, project_notion_3258ced4-3c47-81ca-894d-d5b44d3c5ca4, project_notion_3258ced4-3c47-81d3-a117-f74f417a01d0, project_notion_3268ced4-3c47-81f9-b5ed-fd6aad0d5a41"
ast_6526b194cc13,이지스카스퀘어NPL일반사모부동산투자신탁,경기도 부천시 오정구 삼정동 366-1,1,3,112720,"112720, project_notion_3258ced4-3c47-815d-a7f7-dbdc6a9cb545, project_notion_3268ced4-3c47-8152-85f1-d4094801fe39"
ast_6620a797dae4,인천 가좌동 소재 개발자산 선매입,-,1,3,112704,"112704, project_notion_3258ced4-3c47-816b-a48f-fe910c82beb6, project_notion_3268ced4-3c47-810e-a5e9-c9dd92e38c0b"
ast_667927af8983,이지스유에이치 주식 및 대여금,-,2,1,"120045, 120048",120048
ast_668935b47b6b,이지스KORIF사모부동산 투자신탁12호,전라남도 나주시 송월동 1106-2,1,2,112007,"112007, 112056"
