asset_id,canonical_name,address_text,fund_count,project_count,linked_fund_ids,linked_project_ids
ast_55fcaa57d7ab,이천YM물류센터,경기도 이천시 대월면 초지리 273-1,0,0,,
ast_562a1580ea14,의령1호,경상남도 의령군 화정면 상일리 산95,1,0,112504,
ast_56793c2827ee,순화타워,서울특별시 중구 순화동 66,0,0,,
ast_567d9ac13840,"메자닌, 공모주, 이벤트 드리븐, 스팩, ETF",-,0,0,,
ast_56ba3af5aedc,GRAN PASEO 칸다에키마에,일본 도쿄도 23구 내,0,0,,
ast_57891a43269b,"이지스기회추구2-1호 (330호, OPUS407/舊뉴욕제과빌딩)",-,0,0,,
ast_57c1d0a7ef1e,모두에너지,"경주시 강동면 왕신리 산 141-1, 2-1, 2-2, 141-3",1,0,112584,
ast_5827261360b4,선릉위워크타워,서울특별시 강남구 테헤란로302(역삼동 706),0,0,,
ast_585e399aa10a,뉴코아아울렛(평촌),경기도 안양시 동안구 호계동 1039-3,0,0,,
ast_58653579359f,경산 쿠팡물류센터,경상북도 경산시 진량읍 문천리 903번지 (경산4일반산업단지내지원시설부지),0,0,,
ast_586b7ab8eae7,웨스트게이트타워 선순위 담보대출,서울특별시 서대문구 충정로70,0,0,,
ast_5871de909717,ARDIAN Infrastructure Fund VI,-,0,0,,
ast_589e9475da13,AEW Partners Real Estate Fund X,-,0,0,,
ast_58e1f6750cf0,효제동 오피스텔 개발사업,"서울특별시 종로구 효제동 315-1, 315-6",0,0,,
ast_58f18cb76dad,신라모노그램 강릉 복합숙박시설,강원도 강릉시 송정동 259 일원,0,0,,
ast_5933e6ee5160,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",-,0,0,,
ast_59d30ecfb664,인천석남물류센터,인천시 서구 석남동 224-8번지 일원,0,0,,
ast_5a5178267eeb,AXA Real Estate Development Venture IV,-,0,0,,
ast_5a6aabdecd80,OJP사옥(워싱턴) (대출),"810 7th Street, N.W., Washington D.C., U.S.A.",0,0,,
ast_5a8751925824,비케이솔라,충북 진천군 문백면 계산리 359-1,1,0,112584,
ast_5afa53495f87,이지스전문투자형사모부동산투자신탁제404호,경기도 이천시 호법면 매곡리 977-5,1,0,112527,
ast_5afd3f52bd1f,이큐에너지,경상북도 영주시 조와동 346 일원,0,0,,
ast_5bc90f317060,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐, CP, 레포",-,0,0,,
ast_5c8bf1549256,와이에이치파워3 주식,-,0,0,,
ast_5cdc7b07b41f,"국내 상장 리츠,  인프라 펀드,  주식, ETF",-,0,0,,
ast_5d805aade4f5,솔라트리1호,충청북도 제천시 봉양읍 공전리 359-1 외,1,0,112584,
ast_5e6798e4e6be,하남 미사지구 오피스텔 개발사업 PF대출,"경기도 하남시 하남미사지구 업무시설용지2-1,2",1,0,112199,
ast_5eb6a1cf88bd,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지,서울 서초구 반포동 64-1번지 일원,0,0,,
ast_5ed13d6feb57,타임테라스동탄,경기도 화성시 반송동 96/98번지,0,0,,
ast_5f8e6966509b,이지스 코어에너지인프라 1호 수익증권,-,0,0,,
ast_5f977fd5ec54,"상장 리츠 메자닌, 국내 상장 리츠, 이벤트 드리븐",-,0,0,,
ast_5fbc6512fe46,"미국 Delaware 소재 ROCKWOOD LSF III, LP (역외펀드)의 수익증권",-,0,0,,
ast_5fedae1c0415,송도 센토피아더샵 공동주택 및 근린생활시설 개발사업 PF Refinancing 대출채권,인천광역시 연수구 송도동 308-1 일원,0,0,,
ast_5ffda8a73763,지우태양광,"경상남도 산청군 산청읍 내수리 산49-1, 산51-4",1,0,112584,
ast_60101a85f070,공동주택,부산시 해운대 중동 256-5번지 일원,0,0,,
ast_60152580f0fe,의령1호,경상남도 의령군 화정면 상일리 산95,0,0,,
ast_60cc7b32c8c0,에이스쏠라,경상북도 영주시 조와동 133,0,0,,
ast_60fde6988245,디앤피상주,"경북 상주시 화동면 어산리 524-1, 524-9",1,0,112584,
ast_612cef5b7905,홈플러스진주점,경상남도 진주시 상대동 181-1,0,0,,
ast_61465a8dd9a1,T타워,서울특별시 중구 남대문로5가 827,0,0,,
ast_6147631e29d1,Balbec InSolve Global Credit Fund III,-,0,0,,
ast_615cb3a61bf2,Verona,"Veneto, Verona, Italy",1,0,112401,
ast_62198587b5d3,공모주,-,0,0,,
ast_6221d5b4dfe9,Courtyard Tarrytown Greenburgh,475 White Plains Road,0,0,,
ast_62541f3646a0,"스카이박스1, 스카이박스2",인천광역시 서구 오류동 1549-4 외 1필지,0,0,,
ast_62878f0c6996,"용답동 231, 231-1 공동주택 및 근린생활시설","서울특별시 성동구 용답동 231, 231-1번지",0,0,,
ast_62b8dcc42c6b,미션,경상북도 영주시 조와동 346 일원,1,0,112584,
ast_62cb735c467e,판교아이스퀘어C1블럭상업및숙박시설,경기도 성남시 수정구 창업로 18,0,0,,
ast_636fb46b115d,수익/지분증권,-,0,0,,
ast_6384991ee54c,잭니클라우스GC 단독주택부지 담보신탁 1순위 우선수익권 담보부대출,인천광역시 연수구 송도동 117-91외,0,0,,
ast_640aad4b6a23,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",-,0,0,,
ast_6447958fda73,티맥스수내타워,경기도 성남시 분당구 수내동 6-4,0,0,,
ast_6459d1f7f3f6,Atlanta Office Midtown II,"725 West Peachtree Street, Fulton County, GA 30308, Atlanta",1,0,112049,
ast_648143d38572,"국내 상장 리츠, 신주인수권증서, 공모주",-,0,0,,
ast_64e52adcf2aa,채권,-,0,0,,
ast_64ee5ce858e3,비상장 상환전환우선주,-,0,0,,
ast_656236266bd0,아버하이츠 오우기오하시,일본 도쿄도 23구 내,0,0,,
ast_65a77996a9ee,Courtyard by Marriott,1500 Nolan Ryan Expressway,0,0,,
ast_65a880c4a803,이지스 130호(모) 제2-1종 수익증권,서울특별시 중구 청계천로 100,0,0,,
ast_65fb39722de4,구리시 수택동 주거용 오피스텔,경기도 구리시 수택동 370,0,0,,
ast_6631b5895164,"채권, 국내 주식, ETF, 공모주, 스팩",-,0,0,,
ast_66c76bd0edbb,파주 운정지구 오피스 개발사업,경기도 파주시 와동동 1433번지,0,0,,
ast_67c6580ada7b,케이앤씨솔라리아,경북 의성군 다인면 삼분리 산 101-14,1,0,112466,
ast_6823b524f42f,삼부빌딩 개발사업,중구 남창동 9-1 외 4필지,0,0,,
ast_683e8481561e,PASEO 토부네리마,일본 도쿄도 23구 내,0,0,,
ast_697ed2622b49,이지스 코어에너지인프라 1호 수익증권,-,0,0,,
ast_699a38d90c72,Colony Distressed Credit Fund IV,-,0,0,,
ast_6a1d2d5f164d,페어필드 메리어트 서울,서울 영등포구 경인로 870,0,0,,
ast_6b3f8d30ec34,"이지스411호(200호 재간접, 디어스 판교)",경기도 성남시 수정구 대왕판교로 815,0,0,,
ast_6be590f974c1,누디트 홍대,서울특별시 서교동 460-25,0,0,,
ast_6bec29e8a059,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",-,0,0,,
ast_6bfb26e9f2e6,홈플러스동수원점,경기도 수원시 팔달구 인계동 1045,0,0,,
ast_6c23d16c3202,"글로벌 리츠, 해외 주식",-,0,0,,
ast_6ce950493e21,롯데마트대덕점,대전광역시 유성구 관평동 887,0,0,,
ast_6d43f949aadc,가산 임대형기숙사개발사업,서울시 금천구 가산동 319-18,0,0,,
ast_6d46843010b7,Helios Sidecar II L.P.의 수익증권,-,0,0,,
ast_6d6422bca00c,두동 LG전자 통합물류센터,경상남도 창원시 진해구 두동 1875,0,0,,
ast_6e0f3b872714,GRAN PASEO 신주쿠,일본 도쿄도 23구 내,0,0,,
ast_6e21f7f90ac5,일순에너지,충청남도 금산군 남일면 신정리 122-1,1,0,112466,
ast_6e2b174fa83f,"BBB+ 이하 채권, 공모주, 스팩, ETF, 이벤트 드리븐, 레포",-,0,0,,
ast_6edbffb304dc,Barcelona Office Fontanella,"De Fontanella, 6-8, 08010 Barcelona, Spain",1,0,112093,
ast_6f30b531d9a2,국내 상장 리츠,-,0,0,,
ast_6fad3e601ab5,Courtyard Tallahassee Capital,1018 Apalachee Parkway,0,0,,
ast_6fbb0d555e87,이지스일반사모투자신탁435호(태양광),대저1동 1619,1,0,112584,
ast_70643a0dfbdd,Courtyard by Marriott,1045 Stevens Creek Road,0,0,,
ast_70826a89921c,와이에이치파워4 주식,-,1,0,120045,
ast_70ace4e1d11b,미국 뉴욕 맨하탄 소재 오피스 자산 “285 Madison Avenue”의 선순위,"285 Madison Avenue, New York, NY 10017",0,0,,
ast_71152b54836a,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩)",-,0,0,,
ast_713975b50199,SB Holding AB 그룹의 MidCo에 대한 중순위 대출,-,0,0,,
ast_718a6d8b52dc,이지스151호(더샵 부평),인천시 부평구 십정동 216번지 일원,0,0,,
ast_71ccb419b102,리에너지,경북 상주시 사벌국면 용담리 산42-1,1,0,112584,
ast_71e2c09c8e7e,유현그린,충북 진천군 문백면 계산리 359-1,1,0,112584,
ast_720898f0f98d,아이에이제십육차유동화전문 유한회사,-,1,0,120056,
ast_72454765bf79,Washington D.C. Atlantic Building Senior Loan,"950 F Street, NW Washington, D.C. 20004",0,0,,
ast_733ffde19ae9,"CollerCredit Secondaries - Opportunities Fund II-B, L.P.",-,0,0,,
ast_740742dbd00f,일산CLC,"경기도 고양시 일산동구 장항동 889,889-1,889-2",0,0,,
ast_7418f76af537,탑빌딩,경기도 성남시 분당구 야탑동 361-4,0,0,,
ast_74207a7495b3,페어필드 메리어트 서울 메자닌 대출,서울특별시 영등포구 영등포동1가 143-3,0,0,,
ast_7447893893dc,글로벌 리츠,-,0,0,,
ast_74aec6939fcf,포포인츠바이쉐라톤조선서울명동,서울특별시 중구 삼일대로10길 36,0,0,,
ast_74c55ca84e27,원그로브(마곡CP4 복합개발사업),"서울시 강서구 마곡동 769,769-1",0,0,,
ast_74c87d399577,에스엔에스랩,-,0,0,,
ast_751de8bd6b77,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",-,0,0,,
ast_7530c5363c92,동산물류센터,경기도 이천시 호법면 매곡리 977-5외 6필지,0,0,,
ast_755dc2078b8b,목동 트라팰리스 스퀘어,"서울시 양천구 목동 962,962-1",0,0,,
ast_75abb17c6fb9,지동쏠라에너지태양광발전,강원도 평창군 평창읍 지동리 320,1,0,112466,
ast_760783862172,국내 리츠,-,0,0,,
ast_762c9fa6b134,반포 이수화학 본사 사옥(재간접),서울시 서초구 반포동 112-4 외 8필지,0,0,,
ast_764edeb2506b,씨티플라자,서울특별시 영등포구 여의도동 여의도동 25,0,0,,
ast_7652b80e18a2,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩)",-,0,0,,
ast_765cc3a1898a,이지스코어리테일부동산투자신탁302호(운용),전북특별자치도 전주시 완산구 중노송동 495-6,1,0,112344,
ast_7672f8ce7f37,이큐에너지,경상북도 영주시 조와동 346 일원,1,0,112584,
ast_7689cf60369b,글로벌 리츠,-,4,0,"112334, 112335, 112336, 112337",
ast_768ab56efe64,이지스일반사모426호(1종),-,0,0,,
ast_769515754a68,피겨앤그라운드,서울시 강남구 신사동 543,0,0,,
ast_76ad3509ee19,Partners Group Private Loan SICAV-SIF,-,0,0,,
ast_76b291b30aae,분당야탑물류센터,-,0,0,,
ast_76dc6e70b8de,"국내 상장 리츠, 주식, ETF, 공모주, 이벤트 드리븐",-,0,0,,
ast_77132a62be4b,Odawara Logistics Amazon FC,아래 자산별 상세 내역,0,0,,
ast_7773542720e0,"NH농협생명빌딩 동관(구, 임광빌딩 신관)",서울특별시 서대문구 미근동 257,0,0,,
ast_77c2451f5139,동삭센토피아 지역주택조합 아파트,경기도 평택시 동삭동 342번지 일원,0,0,,
ast_77ede44aa23a,케이앤씨그린북,"충남 논산시 은진면 용산리 296, 299-5",1,0,112584,
ast_782f84536edf,에이스쏠라,경상북도 영주시 조와동 133,1,0,112466,
ast_7895e015edf7,코어그린에너지 주식 및 대여금,-,0,0,,
ast_78c438a9c9a1,Courtyard Detroit Dearborn,5200 Mercury Drive,0,0,,
ast_790533b0da44,"NH농협생명빌딩 서관(구, 임광빌딩 본관)",서울특별시 서대문구 미근동 267,0,0,,
ast_791b962e0c10,삼일빌딩,서울시 종로구 관철동 10-2 및 7-3,0,0,,
ast_793a6f36a0f5,"집합투자증권, 조합 출자지분, 메자닌, 이벤트 드리븐, 공모주, 스팩, ETF",-,0,0,,
ast_79be067b7ddd,강남구 역삼동 오피스텔 및 근린생활시설 신축사업,"서울시 강남구 역삼동 605-17, 605-27번지",0,0,,
ast_79c9f274cd28,안성 홈플러스 중부허브 물류센터,경기도 안성시 원곡면 칠곡리 941번지,0,0,,
ast_79e367791fe8,아이에이제십오차유동화전문 유한회사,-,0,0,,
ast_7a24bbf34ad5,화성 석포리 물류센터,경기도 화성시 장안면 석포리 147-12,0,0,,
ast_7a29ef0974d5,이지스354호 수익증권,"경기도 하남시  풍산동 607-2,3",0,0,,
ast_7a35fc542c9f,이지스데이터센터위탁관리부동산투자회사 주식회사,야탑동 343-1,1,0,R00006,
ast_7a55d14dbec0,롯데마트대덕점,대전광역시 유성구 관평동 887,0,0,,
ast_7aa7a870d57d,신영문봉PFV의 대출채권 및 지분증권,경기도 고양시 일산동구 문봉동 16-21 외,0,0,,
ast_7b19a096c506,현대산업쏠라5호,"경북 의성군 옥산면 입암리 7,9,10",1,0,112584,
ast_7b6983c76267,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,제주특별자치도 서귀포시 색달동 2785 外,0,0,,
ast_7b6a0d5ee212,2001아울렛(안양),경기도 안양시 만안구 안양동 627-287,0,0,,
ast_7b9428967d1a,Courtyard Anaheim Buena Park,7621 Beach Boulevard,0,0,,
ast_7bb76c255a79,신정동 근린생활시설,서울 양천구 신정동 329-10번지,0,0,,
ast_7c345c8c857a,시온솔라,경북 영천시 북안면 효리 산82-1,0,0,,
ast_7cb9a346dc83,임원,강원도 삼척시 원덕읍 임원리 산255,0,0,,
ast_7cf20a80bc30,쌈지길,"서울특별시 종로구 관훈동 38, 44",0,0,,
ast_7cfadd3adb65,타임워크명동,서울특별시 중구 명동1가 59-5외 8필지,0,0,,
ast_7d37fa81629c,"집합투자증권, 조합 출자지분, 메자닌, 이벤트 드리븐, 공모주, 스팩, ETF",-,0,0,,
ast_7d6f8cc1d9cb,시그니처타워,서울특별시 중구 청계천로 100,0,0,,
ast_7dbf61112b72,서울시티타워,서울특별시 중구 후암로 110(남대문로5가),0,0,,
ast_7dcd599a9654,Starwood European Real Estate Debt Finance II (SEREDF II,-,0,0,,
ast_7de62416869e,롯데마트(대전대덕),대전시 유성구 관평동 887,0,0,,
ast_7e206e73f6fa,이지스제463호부동산일반사모투자회사,후암로110,0,0,,
ast_7e3205174267,이태원동 133-17 외 2필지,서울특별시 용산구,0,0,,
ast_7e5918652b7b,여의도 신한금융투자타워,여의대로70,0,0,,
ast_7e82a79ae501,에이치엠솔라1,"강원도 원주시 문막읍 반계리 2255-2, 2255-3",0,0,,
ast_7e9acc299d06,V플렉스,서울특별시 강남구 삼성동 157-27,0,0,,
ast_7eff2061d2c1,용산더프라임,-,0,0,,
ast_7f04e40d8fcc,스카이에너지,"강원도 정선군 북평면 남평리 271, 271-2",1,0,112466,
ast_7f15dadaebbf,카이트타워 선순위 담보대출,서울특별시 강남구 테헤란로 306,0,0,,
ast_7f66d2a674c4,동일타워,서울특별시 강남구 대치동 1004,0,0,,
ast_7fab604da477,"Golub Capital Partners International 11, L.P.",-,0,0,,
ast_7fe8561ccfd3,부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출,부산광역시 수영구 광안동 98-1 외 6필지,0,0,,
ast_7ff36ba40390,전환사채,-,0,0,,
ast_80fb948c4bbb,Hines European Property Partners,-,0,0,,
ast_814387955675,PFV_Westwood 지분증권,-,0,0,,
ast_81f9f27b2736,PASEO 시모키타자와,일본 도쿄도 23구 내,0,0,,
ast_82588f68640c,가로골목,서울특별시 강남구 신사동 545-18 외 1필지,0,0,,
ast_8265c901d300,TIKEHAU Capital이운용하는TIKEHAU Direct Lending 6L의수익증권,-,0,0,,
ast_82cde1ed5a30,잠실새내 오피스텔 신축사업,서울 송파구 잠실동 183-12외 2필지,0,0,,
ast_83cfca9b7e9b,Pan-European Infrastructure Fund IV SCSp,-,0,0,,
ast_84125d66e5f0,KORNER 136,"서울시 마포구 서교동 354-1, 3, 22번지",0,0,,
ast_84777620581a,곡성,전남 순천시 주암면 백록리 산 41-8,1,0,112466,
ast_8485bd818e1d,국내 리츠,-,7,0,"112629, 112631, 112632, 112633, 112634, 112635, 112636",
ast_84a189ca5219,오시리아타워레지던스,-,0,0,,
ast_84c127b8ca64,한림그린에너지 주식 및 대여금,-,0,0,,
ast_84c4e6c8e0bf,광명 역세권지구 복합시설 신축,경기도 광명시 일직동 508-4,0,0,,
ast_855b77ffc374,광화문G타워,서울특별시 종로구 수송동 156,0,0,,
ast_85753c049318,최강일 태양광발전소,강원도 영월군 상동읍 수래리 194-1,1,0,112504,
ast_859f99e97066,롯데마트(나주),전라남도 나주시 송월동 1106-2 외 2필지,0,0,,
ast_863c34bc88b1,더피나클강남,서울특별시 강남구 논현동 119,0,0,,
ast_8645e842633c,오투타워,서울특별시 영등포구 여의도동 23-6,0,0,,
ast_866314e4db59,삼성동 빌딩,서울특별시 강남구 삼성로 512,0,0,,
ast_866984747e2a,Booster Zabrze 물류단지,"Gazdy, 41-806 Zabrze, Poland",0,0,,
ast_86956579cab9,Apollo European Principal Finance Fund IV,-,0,0,,
ast_8695f175dd4a,Pantheon Viking Co-Invest LP,-,0,0,,
ast_86b73cdb75eb,건대몰오브K,서울특별시 광진구 자양동 9-4,0,0,,
ast_878300cda6ad,맹그로브 동대문,서울특별시 중구 광희동2가 238-1,0,0,,
ast_879736673d32,에스플래닛삼십사호,"강원도 삼척시 도계읍 전두리 166,167",1,0,112466,
ast_880b26b6e8be,판교아이스퀘어D동,경기도 성남시 수정구 창업로 17,0,0,,
ast_88157f8599f7,솔라팩토리22호,경북 김천시 어모면 남신리 213번지,1,0,112584,
ast_8964bf5b27c4,NC백화점(야탑),경기도 성남시 분당구 야탑동 356,0,0,,
ast_89f1f1989a34,구리시 수택동 주거용 오피스텔,경기도 구리시 수택동 370,0,0,,
ast_89ffa6034b43,이지스제463호부동산일반사모투자회사,후암로110,0,0,,
ast_8a924c865968,"공모주,  국내 주식",-,0,0,,
ast_8b4c1f448d43,Kuhn Portfolio,네덜란드,1,0,112347,
ast_8b720b34e564,EQT Infrastructure VI (No.1) EUR SCSp,-,0,0,,
ast_8b9207d29b9d,롯데마트(제주),제주시 노형동 708,0,0,,
ast_8c4bee05b692,"미국상장BDC, 공모주 집합투자증권, ETF, 채권, 국내 MMF",-,0,0,,
ast_8c5d70080541,수서역세권 공공주택지구 B1-3BL 개발사업 브릿지대출,-,0,0,,
ast_8ceaed1817c5,랜드플랫폼 1-2호,-,0,0,,
ast_8cec1143f42b,이지스 130호(모) 제1-1종 수익증권,서울특별시 중구 청계천로 100,0,0,,
ast_8e3a0cd2dbb4,Chauncey Square,미국 인디애나州 Purdue  University 인근,0,0,,
ast_8e5fda3d061a,OPUS459(구. 백암빌딩),서울특별시 서초구 서초동 1303-34,0,0,,
ast_8e5fe1b9981e,Courtyard by Marriott,1045 Stevens Creek Road,0,0,,
ast_8f63f7ec9170,이지스리테일제55호사모부동산투자유한회사,제주특별자치도 제주시 노형동 708,1,0,112054,
ast_9053eb385f92,케이앤스틸테크놀로지,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",1,0,112584,
ast_907e54764123,"국내 상장 리츠, 주식, ETF, 공모주, 이벤트 드리븐",-,0,0,,
ast_90c2fcf7c1e0,용산전자상가 특별계획구역8 B/L (이지스용산PF재구조화1호 2종 수익증권),서울특별시 용산구 한강로2가 15-2,0,0,,
ast_9111b48bf63d,Courtyard Executive Park,1236 Executive Park Drive NE,0,0,,
ast_914c4ba3efd4,리빙플랫폼 1호,-,0,0,,
ast_9152993b89ea,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,-,0,0,,
ast_917d85fb6b02,NMP V,-,2,0,"200006, 200007",
ast_91c206cb4478,위례Senior Living 개발사업,서울시 송파구 거여동 573-1 일원,0,0,,
ast_91e7a3c81910,포천정교리물류센터,경기도 포천시 가산면 정교리 272-1번지 외 12필지,0,0,,
ast_922b652f9355,"해외 주식, 채권, ETF",-,0,0,,
ast_922fd1f841cc,서울인터내셔널타워(SI타워),서울시 강남구 테헤란로 203(역삼동 679-4),0,0,,
ast_9295ffd5dc91,Pan-European Infrastructure Fund IV SCSp,-,0,0,,
ast_92dea7abe14c,신명솔라 태양광발전소,강원도 횡성군 횡성읍 송전리 34,1,0,112504,
ast_92f8a9036c31,아이에이제십오차유동화전문 유한회사,-,1,0,120056,
ast_936d6d5e77d1,은하수솔라,전라북도 남원시 보절면 사촌리 산18-3,1,0,112504,
ast_937446d52483,Pantheon PGSF VII,-,0,0,,
ast_9375f251bf8a,Courtyard Richmond,6400 West Broad Street,0,0,,
ast_938f03c98067,롯데마트(대전대덕),대전시 유성구 관평동 887,0,0,,
ast_93fedc1f0d0f,홈플러스삼천포점 (투자),경상남도 사천시 벌리동 58-3,1,0,112018,
ast_9493e4e1b242,두동 LG전자 통합물류센터,경상남도 창원시 진해구 두동 1875,0,0,,
ast_94cd6c685a31,Courtyard Rockville,2500 Research Boulevard,0,0,,
ast_94dd7f193182,은평 시니어레지던스,은평구 진관동 208-10 일원,0,0,,
ast_950c70c5b87f,화성솔라,전북 남원시 보절면사촌리 산18-4,0,0,,
ast_95374ce1a930,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,-,0,0,,
ast_953c098ae44b,New York 787 Seventh Avenue Mezzanine Loan,"787 Seventh Avenue (51st & 52nd Street), NY",0,0,,
ast_95bd0edf061a,라마다서울호텔 담보대출,서울특별시 강남구 삼성동 112-5,0,0,,
ast_95fb4c52cddc,Courtyard Tarrytown Greenburgh,475 White Plains Road,0,0,,
ast_9672f00925b5,"AA+ 이상 채권, 공모주, 스팩",-,0,0,,
ast_96aea8917bf5,(주)페트로코너지 발행 지분증권 및 투자대상회사(이지스페트로코너지(주))에 대한,"경남 양산시 상북면 효충2길13(페트로콕증기생산시설), 경기 시흥시 서울대학로 59-5 배곧가압장(연료전지",0,0,,
ast_96ba37c659ef,"메자닌, 이벤트 드리븐, 공모주, ETF, 채권",-,0,0,,
ast_97000349e062,원주AK,강원도 원주시 단계동 1123,0,0,,
ast_97346b281c40,롯데마트(제주),제주시 노형동 708,0,0,,
ast_974048441032,하이파킹 대여금,-,0,0,,
ast_97638ebe48e2,수송스퀘어,서울특별시 종로구 수송동 83-1,0,0,,
ast_97b4c5674171,알이씨에너지,"경기도 가평군 설악면 천안리 21-2, 21, 19-1, 19-10, 19-11",1,0,112584,
ast_97eee497ab45,PFV_Lotus (지분증권),서울특별시 종로구 관훈동 155-2 외 4필지,0,0,,
ast_9855c32af978,지엘가산메트로 주식회사,서울특별시 금천구 가산동 60-29,0,0,,
ast_992b226b8a43,부림빌딩,"서울특별시 중구 을지로 1가 42, 을지로1가 71-9번지",0,0,,
ast_993ee19a2b04,"StepStone Secondary Opportunities Fund V Offshore, L.P.",-,0,0,,
ast_99b034f39db3,안성 당목리 995번지 외 44개필지 물류센터 개발사업,경기도 안성시 당목리 995번지 일원,0,0,,
ast_99bb7e6dd0fa,노스게이트빌딩,서울특별시 종로구 적선동 66,0,0,,
ast_9a12d0c2189f,영보빌딩1,"서울시 강남구 삼성동 168-1, 168-2",0,0,,
ast_9a719e7b4ca2,솔라팜2호,경상북도 의성군 장춘리 산88 외2필지,1,0,112466,
ast_9aa66d591848,Brookfield Strategic Real Estate Partners V,-,0,0,,
ast_9ab31b323659,Chauncey Square,미국 인디애나州 Purdue  University 인근,0,0,,
ast_9af08cf90d71,OJP사옥(워싱턴) 대출,"810 7th Street, N.W., Washington D.C., U.S.A.",1,0,112036,
ast_9b387d397c17,누리,강원도 삼척시 원덕읍 임원리 산255,1,0,112504,
ast_9b4469f9065d,남동테크노타워 지식산업센터 개발사업 PF대출,인천광역시 남동구 고잔동 648-1,0,0,,
ast_9b78a5e73c6b,Nuveen UK Enhanced Debt Fund,7개 포트폴리오,0,0,,
ast_9bf678a7d2ae,글로벌 리츠,-,1,0,112411,
ast_9c32381fc123,Venlo,네덜란드,1,0,112347,
ast_9d78f7be9afb,국내 리츠,-,0,0,,
ast_9dae37d9ddc4,글로벌 리츠,-,1,0,112626,
ast_9ecfbd60d856,펨코제17호기업구조조정부동산투자회사의 주식,서울특별시 구로구 경인로 662(신도림동 692),0,0,,
ast_9fa9d0943be6,Miami Courvoisier Center Senior Loan,"501 Brickell Key Drive, Miami, Florida 33131",0,0,,
ast_9fb48d4d8ce0,씨티센터타워,서울특별시 중구 저동2가 24-1,0,0,,
ast_9ff3ad09710f,Brookfield Super-Core Infrastructure Partners Partnership L.P.,-,0,0,,
ast_a0c153e36050,서영빌딩,경기도 성남시 분당구 수내동 6-3,0,0,,
ast_a151fc2d6f8f,Clarion Gables Multifamily Fund,-,0,0,,
ast_a236bc9437e2,"AbryAdvanced Securities Fund III CV-A, L.P.",-,0,0,,
ast_a3403c93d165,"공모주, 스팩",-,0,0,,
ast_a36a0293fea2,하남미사우성르보아파크,경기도 하남시 망월동 1079,0,0,,
ast_a36fb8af4acf,남산스퀘어,서울시 중구 퇴계로 173 (충무로3가 60-1),0,0,,
ast_a39455191564,트리스빌딩 (투자),서울특별시 강남구 논현동 70-6,1,0,112025,
ast_a43bd38945be,Courtyard Phoenix Airport,2621 South 47th Street,0,0,,
ast_a4549cd85c41,밀레니엄힐튼호텔,서울특별시 중구 소월로 50,0,0,,
ast_a459af6de7b3,옥스포드,전라남도 고흥군 도화면 봉룡리 산221-1,0,0,,
ast_a5a50c01a582,부평 더샵센트럴시티 공공지원민간임대주택,인천광역시 부평구 열우물로 90,0,0,,
ast_a60a75cb3e01,정동빌딩,서울특별시 중구 정동 15-5,0,0,,
ast_a60db5e30056,이지스 330호 (OPUS407/舊뉴욕제과빌딩),-,2,0,"112379, 120105",
ast_a67100590140,아이에이제십육차유동화전문 유한회사,-,0,0,,
ast_a6782d520cea,안성 당목리 995번지 외 44개필지 물류센터 개발사업,경기도 안성시 당목리 995번지 일원,0,0,,
ast_a6d6041ea653,제이에스금계태양광발전,경상북도 상주시 공성면 금계리 662번지,1,0,112466,
ast_a726e9da31e0,제주올레리조트,제주시 애월읍 부룡수길 33외 13필지,0,0,,
ast_a732f4857c2e,이지스경산로지스1호(보통주),-,0,0,,
ast_a74111b9d3ac,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩) 공동투자",-,0,0,,
ast_a81bf18a93d4,스타필드(고양),경기도 고양시 덕양구 동산동 370,0,0,,
ast_a838dff2176d,Bell 본사(몬트리올) (대출),"1 Carrefour Alexander-Graham-Bell. Montreal, Canada",0,0,,
ast_a87124d2b233,남산그린빌딩,서울특별시 중구 남대문로5가 267,0,0,,
ast_a8ad83130e72,홈플러스 대전문화점,대전광역시 중구 문화동 1-17,0,0,,
ast_a8c972e8e90e,Hines European Property Partners,-,0,0,,
ast_a8d37cc1f751,펨코제17호기업구조조정부동산투자회사의 주식,서울특별시 구로구 경인로 662(신도림동 692),0,0,,
ast_a8f90f516d21,CJ제일제당센터,서울특별시 중구 동호로 330,0,0,,
ast_a90871f38856,안산 초지동 데이터센터,경기도 안산시 초지동 624-3,0,0,,
ast_a9239e56b790,삼부빌딩 개발사업,중구 남창동 9-1 외 4필지,0,0,,
ast_a9606b58f51e,이지스 468-2호 수익증권,-,0,0,,
