project_display_class,asset_id,final_asset_name,asset_semantics,fund_id,final_fund_name,fund_name_status,project_id,current_project_name,project_display_name_candidate,project_display_name_source,project_display_kind,project_id_is_actual_project,project_id_is_pseudo_fund_context,project_name_contains_asset,project_name_contains_fund,project_name_has_purpose_word,project_name_vehicle_like,suggested_display_behavior
pseudo_project_vehicle_or_fund_context,ast_30efc1e2c218,경산 쿠팡물류센터,underlying_asset,120076,이지스경산스페셜시츄에이션일반사모부동산투자신탁제1호,fund_name_verified,120076,경산 스페셜시츄에이션,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,funds.project_mission_name,fund_context_project_label,false,true,false,false,true,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
pseudo_project_vehicle_or_fund_context,ast_30efc1e2c218,경산 쿠팡물류센터,underlying_asset,120077,이지스경산물류제1호일반사모부동산투자회사,fund_name_verified,120076,경산 스페셜시츄에이션,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,funds.project_mission_name,fund_context_project_label,false,true,false,true,true,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
missing_project_relationship,ast_31591298f257,안성산하3지구물류센터개발사업,physical_asset,,,missing_fund_relationship,,,안성산하3지구물류센터개발사업,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3165eca06342,해담은삼척1호,physical_asset,112504,이지스일반사모투자신탁392호(태양광),fund_name_verified,,,해담은삼척1호 / 이지스일반사모투자신탁392호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_31b606a68614,Spring Creek Towers,physical_asset,R00010,주식회사 이지스글로벌레지던스위탁관리부동산투자회사,fund_name_verified,,,Spring Creek Towers / 주식회사 이지스글로벌레지던스위탁관리부동산투자회사,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_31da440b4288,CGV대학로,physical_asset,,,missing_fund_relationship,,,CGV대학로,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3294b7419653,동부산 테마파크 개발사업,physical_asset,,,missing_fund_relationship,,,동부산 테마파크 개발사업,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_329735309847,Tokyo District 23 Residential Portfolio,physical_asset,112362,이지스글로벌일반사모부동산모투자신탁316호,fund_name_verified,112362,Tokyo District 23 Residential Portfolio,"GRAN PASEO 혼코마고메, PASEO 신주쿠, PASEO 오기쿠보, PASEO 사사즈카, GRAN PASEO 신주쿠, PASEO 시모키타자와, GRAN PASEO 칸다에키마에, LEGALAND 와세다미나미, PASEO 토부네리마, 아버하이츠 오우기오하시",funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_329735309847,Tokyo District 23 Residential Portfolio,physical_asset,112363,이지스글로벌일반사모부동산자투자신탁316-1호,fund_name_verified,112362,Tokyo District 23 Residential Portfolio,"GRAN PASEO 혼코마고메, PASEO 신주쿠, PASEO 오기쿠보, PASEO 사사즈카, GRAN PASEO 신주쿠, PASEO 시모키타자와, GRAN PASEO 칸다에키마에, LEGALAND 와세다미나미, PASEO 토부네리마, 아버하이츠 오우기오하시",funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_329735309847,Tokyo District 23 Residential Portfolio,physical_asset,112364,이지스글로벌일반사모부동산자투자신탁316-2호,fund_name_verified,112362,Tokyo District 23 Residential Portfolio,"GRAN PASEO 혼코마고메, PASEO 신주쿠, PASEO 오기쿠보, PASEO 사사즈카, GRAN PASEO 신주쿠, PASEO 시모키타자와, GRAN PASEO 칸다에키마에, LEGALAND 와세다미나미, PASEO 토부네리마, 아버하이츠 오우기오하시",funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_32afdcee5368,부산 메디컬빌딩,physical_asset,,,missing_fund_relationship,,,부산 메디컬빌딩,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_32b8e4125074,㈜동방 보유 유엔씨티㈜ 대출채권 매입,physical_asset,,,missing_fund_relationship,,,㈜동방 보유 유엔씨티㈜ 대출채권 매입,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3378eefd074e,대전 둔산파이낸스빌딩,physical_asset,,,missing_fund_relationship,,,대전 둔산파이낸스빌딩,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3394bcf0a0cd,"부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",physical_asset,,,missing_fund_relationship,,,"부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_33b7088ae1e9,아레나스영종,physical_asset,,,missing_fund_relationship,,,아레나스영종,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_33e54322817d,New York Office 85 Tenth Avenue Senior Loan,physical_asset,,,missing_fund_relationship,,,New York Office 85 Tenth Avenue Senior Loan,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_344729614f8e,국내 채권형 ETF,physical_asset,,,missing_fund_relationship,,,국내 채권형 ETF,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_349f44ccfd1f,에이블로지스물류센터 | 부국물류센터 | 동산물류센터,physical_asset,112527,이지스전문투자형사모부동산투자신탁제404호,fund_name_verified,,,에이블로지스물류센터 | 부국물류센터 | 동산물류센터 / 이지스전문투자형사모부동산투자신탁제404호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_34abd4a0e354,국내 채권형 ETF,physical_asset,,,missing_fund_relationship,,,국내 채권형 ETF,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_34f6c712284a,Helios Sidecar II L.P.의 수익증권,physical_asset,,,missing_fund_relationship,,,Helios Sidecar II L.P.의 수익증권,derived.available_name,missing_project_available_name,false,false,true,false,false,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_357127c88355,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,진이엔지 | 현대산업쏠라5호 | 리에너지 | 지우태양광 | 케이앤스틸테크놀로지 | 동서발전 | 이큐에너지 | 봉산햇빛 | 행암에너지일호 | 도원에너지 | 케이앤씨벨에포크 | 케이에이치테크단북1호 | 외삼1호 | 솔라트리1호 | 지티씨솔라13호 | 강구16호 | 어량리 | 솔라팩토리10호 | 알이엔네트웍스 | 에스이피브 | 케이앤씨헤르메스 | 모두에너지 | 알이씨에너지 | 솔라팩토리22호 | 솔라시너지햇빛1호 | 이인메가태양광 | 유현그린 | 케이앤씨그린북 | 디앤피상주 | 외삼2호 | 비케이솔라 | 윈즈에너지 | 적화솔라 | 에이치엠솔라1 | 이에스에이치12 | 다산1 | 에스지 | 김송하 | 와이알에너지 | 씨에스에너텍 | 솔빛에너지 | 에스와이솔라 | 솔라팩토리19호 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_3575c5ffffe0,Dallas KPMG Plaza Senior Loan,physical_asset,112073,이지스글로벌전문투자형사모부동산투자신탁78호,fund_name_verified,200039,InfraViaEuropean Infrastructure Fund VI,InfraViaEuropean Infrastructure Fund VI,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_3575c5ffffe0,Dallas KPMG Plaza Senior Loan,physical_asset,200039,이지스InfraVia유럽인프라일반사모투자신탁제578호,fund_name_verified,200039,InfraViaEuropean Infrastructure Fund VI,InfraViaEuropean Infrastructure Fund VI,funds.project_mission_name,fund_context_project_label,false,true,false,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_35c0d3505765,동산물류센터,physical_asset,,,missing_fund_relationship,,,동산물류센터,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_35ecf256fe62,청라동 오피스텔 분양사업,physical_asset,,,missing_fund_relationship,,,청라동 오피스텔 분양사업,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3604f654fa0f,PASEO 사사즈카,physical_asset,,,missing_fund_relationship,,,PASEO 사사즈카,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3610ec7fb906,홈플러스죽도점,physical_asset,,,missing_fund_relationship,,,홈플러스죽도점,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_36148ade77b4,Courtyard Memphis East/Park Avenue,physical_asset,,,missing_fund_relationship,,,Courtyard Memphis East/Park Avenue,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3659980079c3,PGSF VII,physical_asset,,,missing_fund_relationship,,,PGSF VII,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_366f9df25803,뉴코아아울렛(일산),physical_asset,,,missing_fund_relationship,,,뉴코아아울렛(일산),derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_37199617fe59,울산KTX역 오피스텔 사업부지,physical_asset,112611,이지스하우징플랫폼일반사모부동산투자신탁제1호(운용),fund_name_verified,,,울산KTX역 오피스텔 사업부지 / 이지스하우징플랫폼일반사모부동산투자신탁제1호(운용),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_373f87c6b8d9,Virginia Amazon Warehouse,physical_asset,112496,이지스미국일반사모부동산투자신탁380-1호,fund_name_verified,112496,"Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse","Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_373f87c6b8d9,Virginia Amazon Warehouse,physical_asset,112496,이지스미국일반사모부동산투자신탁380-1호,fund_name_verified,112497,"Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse","Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_373f87c6b8d9,Virginia Amazon Warehouse,physical_asset,112497,이지스미국일반사모부동산투자신탁380-2호,fund_name_verified,112496,"Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse","Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_373f87c6b8d9,Virginia Amazon Warehouse,physical_asset,112497,이지스미국일반사모부동산투자신탁380-2호,fund_name_verified,112497,"Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse","Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_3770bb0a2344,Bridge Debt Strategies V Green Bridge LP,physical_asset,,,missing_fund_relationship,,,Bridge Debt Strategies V Green Bridge LP,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3790cde01d6c,"BBB+ 이하 채권, 공모주, 스팩, ETF, 이벤트 드리븐, 레포",physical_asset,,,missing_fund_relationship,,,"BBB+ 이하 채권, 공모주, 스팩, ETF, 이벤트 드리븐, 레포",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_37a066e39a75,Courtyard Sacramento Rancho Cordova,physical_asset,,,missing_fund_relationship,,,Courtyard Sacramento Rancho Cordova,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_381df0a46484,Hines European Property Partners,physical_asset,,,missing_fund_relationship,,,Hines European Property Partners,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_391dd76fd3b8,Unico Core Plus Partners,physical_asset,,,missing_fund_relationship,,,Unico Core Plus Partners,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3970a929aade,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",physical_asset,,,missing_fund_relationship,,,"ARDIAN Infrastructure Fund VI S.C.S., SICAV-RAIF",derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_vehicle_or_fund_context,ast_3a760d38807f,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",physical_asset,112740,이지스 멀티인컴 일반사모투자신탁 제2호(운용),fund_name_verified,112740,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",funds.project_mission_name,fund_context_project_label,false,true,true,false,true,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
pseudo_project_vehicle_or_fund_context,ast_3a760d38807f,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",physical_asset,112741,이지스 멀티인컴 일반사모투자신탁 제2호 Class A,fund_name_verified,112740,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",funds.project_mission_name,fund_context_project_label,false,true,true,false,true,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
pseudo_project_vehicle_or_fund_context,ast_3a760d38807f,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",physical_asset,112742,이지스 멀티인컴 일반사모투자신탁 제2호 Class C,fund_name_verified,112740,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",funds.project_mission_name,fund_context_project_label,false,true,true,false,true,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
pseudo_project_vehicle_or_fund_context,ast_3a760d38807f,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",physical_asset,112743,이지스 멀티인컴 일반사모투자신탁 제2호 Class C-I,fund_name_verified,112740,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩","AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",funds.project_mission_name,fund_context_project_label,false,true,true,false,true,true,프로젝트가 아니라 펀드/비히클 컨텍스트명으로 표시
missing_project_relationship,ast_3ac68d303b60,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔,physical_asset,112194,이지스부동산투자신탁187호,fund_name_verified,,,고양시 화정동 아이씨티일산 | 제주 연동 오피스텔 / 이지스부동산투자신탁187호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
pseudo_project_display_label,ast_3aee5443a745,아레나스양지물류센터,physical_asset,112127,이지스일반사모부동산모투자신탁116호,fund_name_verified,112128,코어플랫폼1호,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_3aee5443a745,아레나스양지물류센터,physical_asset,112128,이지스코어플랫폼일반사모부동산자투자신탁제1호,fund_name_verified,112128,코어플랫폼1호,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_3aee5443a745,아레나스양지물류센터,physical_asset,112129,이지스일반사모부동산자투자신탁116-2호,fund_name_verified,112128,코어플랫폼1호,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
pseudo_project_display_label,ast_3aee5443a745,아레나스양지물류센터,physical_asset,112130,이지스일반사모부동산자투자신탁116-3호,fund_name_verified,112128,코어플랫폼1호,"아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동",funds.project_mission_name,fund_context_project_label,false,true,true,false,false,false,프로젝트 확정 전 임시 표시명. drawer에서 fund context badge 필요
missing_project_relationship,ast_3b3b6275cb37,여의도 신한금융투자타워,physical_asset,,,missing_fund_relationship,,,여의도 신한금융투자타워,derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3b3e44da06d7,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",physical_asset,,,missing_fund_relationship,,,"세운 6-3-1,2구역 도시환경정비사업 개발사업 중순위 PF대출채권 및 토지신탁 우선수익권을 기초자산으로 ?",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3c022176b9c4,천안성성7지구공동주택,physical_asset,,,missing_fund_relationship,,,천안성성7지구공동주택,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3c18a81268d7,Courtyard Costa Mesa South Coast,physical_asset,,,missing_fund_relationship,,,Courtyard Costa Mesa South Coast,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3c2f16286fc7,호니파워,physical_asset,112466,이지스일반사모투자신탁377호,fund_name_verified,,,호니파워 / 이지스일반사모투자신탁377호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3c45f673637a,글로벌 리츠,physical_asset,,,missing_fund_relationship,,,글로벌 리츠,derived.available_name,missing_project_available_name,false,false,true,false,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3c6660ce41f1,홈플러스센텀시티점,physical_asset,,,missing_fund_relationship,,,홈플러스센텀시티점,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3c691076eae5,"미국상장BDC, 공모주 집합투자증권, ETF, 채권, 국내 MMF",physical_asset,,,missing_fund_relationship,,,"미국상장BDC, 공모주 집합투자증권, ETF, 채권, 국내 MMF",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3d2e2d559411,두산타워(재간접),physical_asset,,,missing_fund_relationship,,,두산타워(재간접),derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3d612b21dda3,와이에이치파워2 주식,physical_asset,,,missing_fund_relationship,,,와이에이치파워2 주식,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3e4a7ba7841a,오토웨이타워,physical_asset,,,missing_fund_relationship,,,오토웨이타워,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3e6ab9503501,두산빌딩,physical_asset,,,missing_fund_relationship,,,두산빌딩,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3ea6cef0a8e3,이지스333호(디어스 명동),physical_asset,,,missing_fund_relationship,,,이지스333호(디어스 명동),derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3ebb4583bf7d,미래화희망,physical_asset,,,missing_fund_relationship,,,미래화희망,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3f8a65592274,"메자닌, 공모주, 스팩, 이벤트 드리븐",physical_asset,,,missing_fund_relationship,,,"메자닌, 공모주, 스팩, 이벤트 드리븐",derived.available_name,missing_project_available_name,false,false,true,false,true,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3fc53b50b636,Brookfield Super-Core Infrastructure Partners,physical_asset,,,missing_fund_relationship,,,Brookfield Super-Core Infrastructure Partners,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_3fe7501ac3ff,Cosmo Gracia Ryogoku,physical_asset,112188,이지스글로벌일반사모부동산투자신탁176호,fund_name_verified,,,Cosmo Gracia Ryogoku / 이지스글로벌일반사모부동산투자신탁176호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_401a2a614838,솔빛에너지,physical_asset,112584,이지스일반사모투자신탁435호(태양광),fund_name_verified,,,솔빛에너지 / 이지스일반사모투자신탁435호(태양광),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_409a7de0ff61,Nabuurs Portfolio,physical_asset,112347,이지스글로벌일반사모부동산투자신탁260호(재간접형),fund_name_verified,,,Nabuurs Portfolio / 이지스글로벌일반사모부동산투자신탁260호(재간접형),derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_40c746673d87,시그니처타워,physical_asset,,,missing_fund_relationship,,,시그니처타워,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_40cc5cccfb6c,Bell 본사(몬트리올),physical_asset,112035,이지스글로벌사모부동산투자신탁37-1호,fund_name_verified,,,Bell 본사(몬트리올) / 이지스글로벌사모부동산투자신탁37-1호,derived.asset_fund_pair,missing_project_derived_pair,false,false,true,true,true,true,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_40e6cfd14713,평화와번영,physical_asset,,,missing_fund_relationship,,,평화와번영,derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
missing_project_relationship,ast_40eb7f1348f6,뉴코아아울렛(일산),physical_asset,,,missing_fund_relationship,,,뉴코아아울렛(일산),derived.available_name,missing_project_available_name,false,false,true,false,false,false,프로젝트 없음/관계 발굴 대상. 자산+펀드 drawer에서는 프로젝트 미연결로 표시
