candidate_row_id,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,source_operation_status,proposed_address,proposed_pnu,proposed_longitude,proposed_latitude,db_address_text,db_pnu,db_longitude,db_latitude,db_geocode_source,db_building_ledger_source,db_api_enrichment_status,db_last_api_enriched_at,db_data_completeness,db_manual_input_required,address_compare,pnu_compare,longitude_compare,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,db_asset_site_area,db_asset_gross_floor_area,db_asset_main_usage,db_asset_completion_date,ledger_pnu,ledger_site_area,ledger_gross_floor_area,ledger_main_usage,ledger_completion_date,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata,raw_ledger_preview
79,ast_30efc1e2c218,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,이지스경산물류제1호일반사모부동산투자회사의 1종 종류주식,manual_review,worklist_proposed_name_unmatched,adopt_name_only_pending_location,False,120076 | 120077,,,,,,,,,,,,,128.841410657044,35.8737058361886,geocoding_cache,,not_checked,,unknown,,no_proposed_value,no_proposed_value,no_proposed_value,no_proposed_value,False,False,False,False,False,False,False,,,물류,,,,,,,,,,,,False,
80,ast_349f44ccfd1f,이지스전문투자형사모부동산투자신탁제404호,이지스전문투자형사모부동산투자신탁제404호,동산물류센터,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112527,112527,이지스전문투자형사모부동산투자신탁제404호,1,물류,물류,운용,경기도 이천시 호법면 매곡리 977-5,4150033025109770005,127.37547830455,37.1902608592665,경기도 이천시 대월면 도리리 3-2,4150035029100030002,127.49375551117,37.2102637027627,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,22559.0,18706.2,물류,,4150035029100030002,22559.0,18706.2,물류,,58367,4150033025109770005,경기도 이천시 호법면 매곡리 977-5,127.37547805478,37.1902612412431,True,"{""completion_date"": null, ""elevators"": null, ""far"": 82.92, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 18706.18, ""height"": 23.15, ""main_usage"": ""창고시설"", ""parking"": ""옥내 0 / 옥외 50"", ""pnu"": ""4150035029100030002"", ""scr"": 39.43, ""site_area"": 22559.0, ""structure"": ""철근콘크리트구조""}"
81,ast_349f44ccfd1f,이지스전문투자형사모부동산투자신탁제404호,이지스전문투자형사모부동산투자신탁제404호,부국물류센터,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112527,112527,이지스전문투자형사모부동산투자신탁제404호,2,물류,물류,운용,경기도 이천시 대월면 도리리 3-2,4150035029100030002,127.493755771142,37.2102633230507,경기도 이천시 대월면 도리리 3-2,4150035029100030002,127.49375551117,37.2102637027627,geocoding_cache,building_cache.json,not_checked,,unknown,,same,same,same,same,True,True,True,True,True,False,False,22559.0,18706.2,물류,,4150035029100030002,22559.0,18706.2,물류,,58368,4150035029100030002,경기도 이천시 대월면 도리리 3-2,127.49375551117,37.2102637027627,True,"{""completion_date"": null, ""elevators"": null, ""far"": 82.92, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 18706.18, ""height"": 23.15, ""main_usage"": ""창고시설"", ""parking"": ""옥내 0 / 옥외 50"", ""pnu"": ""4150035029100030002"", ""scr"": 39.43, ""site_area"": 22559.0, ""structure"": ""철근콘크리트구조""}"
82,ast_349f44ccfd1f,이지스전문투자형사모부동산투자신탁제404호,이지스전문투자형사모부동산투자신탁제404호,에이블로지스물류센터,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112527,112527,이지스전문투자형사모부동산투자신탁제404호,3,물류,물류,운용,경기도 용인시 처인구 백암면 767-13,4146135000107670013,127.389087869929,37.1510605177943,경기도 이천시 대월면 도리리 3-2,4150035029100030002,127.49375551117,37.2102637027627,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,22559.0,18706.2,물류,,4150035029100030002,22559.0,18706.2,물류,,58369,4146135023107670013,경기도 용인시 처인구 백암면 백봉리 767-13,127.389087896527,37.151060940719,True,"{""completion_date"": null, ""elevators"": null, ""far"": 82.92, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 18706.18, ""height"": 23.15, ""main_usage"": ""창고시설"", ""parking"": ""옥내 0 / 옥외 50"", ""pnu"": ""4150035029100030002"", ""scr"": 39.43, ""site_area"": 22559.0, ""structure"": ""철근콘크리트구조""}"
83,ast_34e35d0dff33,이지스부동산일반사모투자회사제543호,이지스부동산일반사모투자회사제543호,분당야탑물류센터,update_asset_name,worklist_proposed_name_unmatched,update_name_only_pending_location,True,190002 | 190003 | 190004,,,,,,,,,,,경기도 성남시 분당구 야탑동 403,,127.11873273896,37.4148816506813,geocoding_cache,,not_checked,,unknown,,no_proposed_value,no_proposed_value,no_proposed_value,no_proposed_value,False,False,False,False,False,False,False,,70405.93,물류,,,,,,,,,,,,False,
84,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),다산1,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),1,특별자산,특별자산,운용,전라남도 해남군 해남읍 복평리 995-7,4682025037109950007,126.538161600153,34.5652004185649,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58411,,전라남도 해남군 해남읍 복평리 995-7,126.538161665367,34.5652010866154,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
85,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),동서발전,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),2,특별자산,특별자산,운용,경상북도 예천군 은풍면 부초리 산44,4790043029200440000,128.450495775082,36.7285805664103,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58412,,경상북도 예천군 은풍면 부초리 산 44-1,128.450495709425,36.7285810242574,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
86,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),진이엔지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),3,특별자산,특별자산,운용,충청북도 진천군 문백면 평산리 산54,4375033025200540000,127.477462066664,36.8024105189189,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58413,,충청북도 진천군 문백면 평산리 산 54,127.477462083436,36.8024109737305,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
87,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),현대산업쏠라5호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),4,특별자산,특별자산,운용,경상북도 의성군 옥산면 입암리 9,4773033038100090000,128.842909332077,36.3958762237176,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58414,,경상북도 의성군 옥산면 입암리 7,128.843147572616,36.3958816468692,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
88,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤스틸테크놀로지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),5,특별자산,특별자산,운용,경상북도 상주시 내서면 노류리 572-2,4725037029105720002,128.020691220829,36.3645499179998,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58415,,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
89,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),리에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),6,특별자산,특별자산,운용,경상북도 상주시 사벌국면 용담리 산42-1,4725032526200420001,128.218246198146,36.4863548646006,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58416,,경상북도 상주시 사벌국면 용담리 산 42-1,128.218246150322,36.4863553447739,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
90,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),지우태양광,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),7,특별자산,특별자산,운용,경상남도 산청군 산청읍 내수리 산49-1,4886025029200490001,127.915850592278,35.4334179495002,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58417,,경상남도 산청군 산청읍 내수리 산 49-1,127.915850281403,35.4334184893568,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
91,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),8,특별자산,특별자산,운용,경기도 연천군 중면 합수리 122,4180037026101220000,127.053403053374,38.1678164523042,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58418,,경기도 연천군 중면 합수리 122,127.053402835629,38.1678167415454,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
92,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨벨에포크,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),9,특별자산,특별자산,운용,전라남도 진도군 지산면 와우리 137-3,4690035030101370003,126.145784395077,34.4273962344761,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58419,,전라남도 진도군 지산면 와우리 137-3,126.145784212296,34.4273968869183,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
93,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이에이치테크단북1호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),10,특별자산,특별자산,운용,경상북도 예천군 풍양면 흥천리 356,4790041024103560000,128.321153420258,36.5046457796687,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58420,,"경상북도 예천군 풍양면 홍천리 356, 357, 390",,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
94,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),미션,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),11,특별자산,특별자산,운용,경상북도 영주시 조와동 346,4721011000103460000,128.626195302659,36.8736398842617,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58421,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
95,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),윈즈에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),12,특별자산,특별자산,운용,경상북도 영주시 조와동 346,4721011000103460000,128.626195302659,36.8736398842617,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58422,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
96,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이큐에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),13,특별자산,특별자산,운용,경상북도 영주시 조와동 346,4721011000103460000,128.626195302659,36.8736398842617,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58423,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
97,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),소망,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),14,특별자산,특별자산,운용,충청남도 서천군 서면 원두리 산79-1,4477041025200790001,126.581342387506,36.1688014842476,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58424,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
98,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),청수,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),15,특별자산,특별자산,운용,충청남도 서천군 서면 원두리 산79-1,4477041025200790001,126.581342387506,36.1688014842476,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58425,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
99,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),봉산햇빛,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),16,특별자산,특별자산,운용,강원특별자치도 철원군 갈말읍 동막리 산166,5178025630201660000,127.312215136116,38.2394423378619,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58426,,강원특별자치도 철원군 갈말읍 동막리 산 166-1,127.312215172602,38.2394426585278,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
100,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),행암에너지일호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),17,특별자산,특별자산,운용,충청남도 천안시 동남구 동면 401-8,4413137000104010008,127.349987101045,36.8097902273754,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58427,,충청남도 천안시 동남구 동면 행암리 401-8,127.3499868511,36.809790645171,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
101,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),도원에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),18,특별자산,특별자산,운용,경상남도 하동군 양보면 감당리 산85-1,4885038023200850001,127.829534398816,35.0825899467748,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58428,,경상남도 하동군 양보면 감당리 산 85-1,127.82953436791,35.0825905534168,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
102,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔빛에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),19,특별자산,특별자산,운용,경상남도 함안군 군북면 장지리 659,4873032030106590000,128.335500235149,35.299076463718,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58429,,경상남도 함안군 군북면 장지리 659,128.33550030293,35.2990769768325,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
103,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스와이솔라,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),20,특별자산,특별자산,운용,부산광역시 강서구 대저1동 1619,2644010100116190000,128.954259138838,35.2131309772713,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58430,2644010100116190000,대저1동 1619,128.954717074,35.209673248,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
104,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에이치엠솔라1,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),21,특별자산,특별자산,운용,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699195572,37.2977858883412,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58431,5113025029122550002,강원특별자치도 원주시 문막읍 반계리 2255-2,127.798699187274,37.2977862965336,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
105,ast_357127c88355,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이에스에이치12,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),22,특별자산,특별자산,운용,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397170066,34.8966180963216,진량읍 신상리 1186-7,4729025321111860007,128.831477243,35.876417663,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,104.94,공장,,4729025321111860007,,104.94,공장,,58432,4623025034122240000,전라남도 광양시 광양읍 세풍리 2224,127.596397155015,34.8966187216681,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 104.94, ""height"": 6.15, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 13"", ""pnu"": ""4729025321111860007"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""일반철골구조""}"
